pod_id,item_id,qty,order_id,processed_time,task_type
395,62,10,1635,22604,1
406,0,11,1871,22642,1
139,1,6,1842,22643,1
139,449,8,1842,22643,1
276,234,5,1834,22644,1
276,-1,-1,-999,22644,2
32,293,8,1873,22666,1
263,37,6,1842,22669,1
13,11,10,1874,22676,1
23,0,11,1866,22679,1
360,170,10,1862,22698,1
76,299,10,1824,22710,1
76,11,6,1807,22710,1
230,365,8,1784,22717,1
418,215,6,1784,22740,1
418,3,3,1784,22740,1
182,118,12,1819,22747,1
182,197,8,1819,22747,1
0,38,2,1825,22756,1
336,11,6,1842,22759,1
336,2,4,1858,22759,1
336,23,10,1858,22759,1
336,-1,-1,-999,22759,2
361,173,4,1880,22764,1
416,11,5,1887,22775,1
6,1,2,1844,22786,1
198,0,5,1714,22787,1
198,16,6,1714,22787,1
198,125,4,1714,22787,1
388,223,10,1830,22791,1
364,9,7,1747,22792,1
364,40,7,1747,22792,1
412,28,8,1824,22803,1
412,14,10,1824,22803,1
412,-1,-1,-999,22804,2
60,37,10,1714,22827,1
60,36,6,1714,22827,1
60,-1,-1,-999,22828,2
85,54,8,1747,22837,1
85,113,10,1747,22837,1
85,-1,-1,-999,22837,2
106,10,5,1824,22841,1
106,6,10,1877,22841,1
106,-1,-1,-999,22842,2
266,259,10,1830,22850,1
206,197,8,1865,22859,1
234,143,8,1714,22861,1
234,0,5,1855,22861,1
84,43,2,1824,22868,1
84,157,8,1824,22868,1
84,-1,-1,-999,22868,2
286,151,2,1719,22879,1
285,259,4,1816,22885,1
170,54,10,1520,22886,1
149,259,6,1777,22900,1
211,13,8,1855,22904,1
211,37,9,1895,22904,1
131,284,7,1747,22906,1
64,37,4,1901,22912,1
169,14,8,1807,22923,1
169,2,6,1893,22923,1
169,-1,-1,-999,22923,2
326,46,2,1747,22924,1
326,0,4,1520,22924,1
33,16,3,1714,22926,1
33,5,5,1882,22926,1
257,99,7,1792,22944,1
282,140,8,1807,22982,1
282,19,6,1893,22982,1
282,-1,-1,-999,22982,2
384,3,8,1909,22994,1
7,65,6,1824,23000,1
7,-1,-1,-999,23000,2
303,22,10,1821,23027,1
303,11,10,1821,23027,1
132,73,8,1903,23029,1
226,274,2,1919,23035,1
17,149,6,1859,23042,1
171,439,3,1882,23053,1
171,3,6,1857,23053,1
171,22,8,1857,23053,1
204,133,6,1846,23058,1
204,-1,-1,-999,23058,2
270,290,9,1821,23065,1
291,449,11,1910,23069,1
287,157,3,1824,23069,1
287,-1,-1,-999,23069,2
129,3,2,1821,23074,1
35,112,8,1855,23076,1
140,1,4,1914,23083,1
387,49,4,1912,23103,1
139,46,2,1747,23106,1
139,1,11,1900,23106,1
1,5,12,1915,23107,1
320,187,2,1858,23116,1
320,-1,-1,-999,23116,2
128,39,9,1884,23131,1
2,209,6,1932,23148,1
130,10,8,1927,23154,1
228,451,7,1766,23162,1
96,5,1,1897,23175,1
153,48,5,1894,23178,1
153,9,7,1894,23178,1
295,49,9,1928,23186,1
295,30,6,1928,23186,1
3,25,4,1899,23189,1
260,41,6,1912,23195,1
418,144,5,1747,23202,1
398,221,7,1897,23209,1
13,165,3,1932,23213,1
160,75,6,1855,23218,1
160,-1,-1,-999,23218,2
36,454,4,1921,23229,1
237,203,2,1900,23233,1
237,1,2,1939,23233,1
388,17,9,1940,23240,1
258,28,10,1913,23242,1
137,30,10,1937,23279,1
65,303,8,1863,23292,1
386,23,6,1941,23297,1
325,177,3,1885,23304,1
224,414,1,1946,23318,1
212,31,7,1864,23321,1
212,28,4,1864,23321,1
146,194,11,1805,23323,1
296,112,8,1863,23326,1
32,168,7,1926,23343,1
257,458,8,1934,23343,1
46,144,10,1948,23350,1
412,2,9,1917,23368,1
412,-1,-1,-999,23368,2
400,2,10,1918,23370,1
400,-1,-1,-999,23370,2
373,24,8,1805,23373,1
373,-1,-1,-999,23373,2
241,247,4,1926,23383,1
66,424,8,1917,23390,1
127,98,10,1805,23399,1
196,215,4,1917,23404,1
313,24,12,1955,23420,1
313,-1,-1,-999,23420,2
133,20,9,1959,23431,1
82,40,12,1926,23442,1
82,2,12,1926,23442,1
82,-1,-1,-999,23442,2
16,112,4,1923,23445,1
131,32,4,1967,23458,1
275,0,8,1763,23464,1
275,-1,-1,-999,23464,2
107,75,3,1930,23470,1
107,-1,-1,-999,23470,2
382,31,10,1957,23470,1
18,34,9,1744,23477,1
18,38,8,1744,23477,1
408,290,8,1763,23486,1
110,130,8,1907,23500,1
110,-1,-1,-999,23500,2
390,8,8,1925,23508,1
248,6,2,1964,23517,1
248,-1,-1,-999,23517,2
271,47,4,1936,23520,1
55,42,11,1911,23532,1
55,45,10,1911,23532,1
129,144,2,1976,23535,1
249,474,8,1888,23539,1
345,72,10,1744,23570,1
25,24,7,1951,23585,1
25,-1,-1,-999,23585,2
324,52,9,1968,23594,1
77,184,4,1823,23597,1
289,45,3,1952,23605,1
139,1,9,1951,23610,1
67,4,4,1823,23630,1
67,478,9,1823,23630,1
67,-1,-1,-999,23631,2
0,270,2,1980,23647,1
389,25,8,1966,23653,1
105,47,6,1753,23659,1
105,32,11,1753,23659,1
268,21,8,1950,23669,1
401,8,8,1966,23675,1
120,27,6,1970,23675,1
120,15,3,1970,23675,1
120,-1,-1,-999,23676,2
354,15,2,1906,23687,1
354,-1,-1,-999,23687,2
128,177,11,1753,23688,1
132,73,8,1920,23697,1
293,52,8,1938,23710,1
145,40,6,1986,23729,1
145,7,8,1986,23729,1
282,2,4,1983,23737,1
282,-1,-1,-999,23737,2
27,175,8,1933,23738,1
229,106,8,1753,23752,1
229,-1,-1,-999,23752,2
88,18,6,1938,23762,1
88,313,5,1969,23762,1
210,156,10,1982,23774,1
153,87,4,1979,23777,1
153,-1,-1,-999,23778,2
52,18,6,1881,23785,1
52,43,7,1881,23785,1
330,59,4,1969,23795,1
235,87,8,1979,23800,1
235,-1,-1,-999,23800,2
387,33,10,1953,23811,1
64,38,6,1990,23813,1
316,249,8,1935,23834,1
273,47,7,1890,23834,1
7,44,7,1935,23854,1
147,142,6,1890,23855,1
54,0,2,1753,23855,1
54,138,6,1965,23855,1
54,-1,-1,-999,23855,2
2,205,5,2004,23862,1
417,12,4,1881,23898,1
417,39,10,1998,23898,1
417,-1,-1,-999,23898,2
384,17,10,2006,23901,1
402,82,9,1947,23905,1
403,19,5,1905,23922,1
403,-1,-1,-999,23922,2
392,43,12,2001,23929,1
278,22,7,1947,23935,1
278,45,4,1947,23935,1
352,78,6,1769,23940,1
23,0,6,1961,23947,1
23,-1,-1,-999,23947,2
137,4,6,1947,23953,1
137,-1,-1,-999,23953,2
386,399,7,1916,23957,1
208,19,3,1988,23970,1
208,38,8,1988,23970,1
208,-1,-1,-999,23970,2
388,17,7,1916,23977,1
40,19,4,1988,23983,1
40,-1,-1,-999,23983,2
220,65,4,1916,23991,1
220,-1,-1,-999,23991,2
98,141,1,1977,23999,1
73,67,6,1997,24005,1
73,-1,-1,-999,24005,2
106,61,12,2011,24050,1
143,186,7,1876,24051,1
385,9,6,2000,24056,1
15,12,5,1992,24065,1
15,-1,-1,-999,24066,2
292,43,5,1876,24071,1
96,404,2,1947,24074,1
192,362,4,1986,24075,1
349,78,9,1581,24083,1
337,90,12,1958,24099,1
400,346,10,2002,24138,1
265,39,9,2002,24162,1
36,30,5,2014,24170,1
36,38,9,2014,24170,1
412,2,8,1981,24176,1
412,-1,-1,-999,24176,2
140,227,6,2014,24188,1
79,13,6,1949,24205,1
79,21,11,1949,24205,1
39,59,4,1517,24208,1
39,17,6,1517,24208,1
304,191,6,1989,24219,1
233,19,12,2015,24232,1
233,-1,-1,-999,24232,2
315,3,6,1949,24236,1
315,0,6,1949,24236,1
315,-1,-1,-999,24237,2
356,2,4,2021,24246,1
356,-1,-1,-999,24246,2
390,8,11,2022,24251,1
390,232,6,2022,24251,1
5,27,8,1995,24259,1
5,22,6,1995,24259,1
259,101,9,1949,24261,1
397,241,6,1981,24293,1
312,2,1,2019,24315,1
312,2,8,1922,24315,1
312,12,8,2019,24315,1
312,-1,-1,-999,24316,2
309,57,10,1995,24322,1
309,48,8,2020,24322,1
291,241,2,1981,24335,1
51,12,4,2019,24338,1
51,86,4,1922,24338,1
51,-1,-1,-999,24338,2
34,229,10,1902,24347,1
34,10,10,1902,24347,1
171,22,3,1922,24367,1
171,27,8,2023,24367,1
185,349,5,2003,24371,1
26,14,10,1902,24394,1
26,9,9,1902,24394,1
26,-1,-1,-999,24394,2
198,125,10,2003,24398,1
413,162,12,1883,24443,1
413,0,8,1902,24443,1
413,-1,-1,-999,24443,2
52,2,8,1567,24444,1
52,146,7,1567,24444,1
52,-1,-1,-999,24444,2
19,22,6,2020,24455,1
19,30,11,2020,24455,1
129,370,2,1883,24463,1
129,3,5,1883,24463,1
276,19,6,1908,24470,1
276,-1,-1,-999,24470,2
395,62,9,1995,24480,1
283,104,6,1883,24481,1
200,69,5,1908,24485,1
170,57,8,2009,24508,1
275,0,4,2020,24512,1
275,-1,-1,-999,24512,2
321,224,10,2024,24516,1
321,10,4,2024,24516,1
311,392,6,2009,24526,1
340,14,7,2005,24532,1
340,31,4,1567,24532,1
340,-1,-1,-999,24532,2
357,18,11,1386,24563,1
357,6,8,1386,24563,1
357,-1,-1,-999,24564,2
7,65,8,1517,24573,1
7,-1,-1,-999,24573,2
387,13,5,2027,24575,1
103,488,10,1386,24606,1
103,3,7,2029,24606,1
83,231,2,2007,24612,1
83,8,7,2035,24612,1
180,49,3,2005,24635,1
180,391,4,1567,24635,1
169,2,10,2034,24640,1
169,17,7,2034,24640,1
169,-1,-1,-999,24640,2
252,92,3,2025,24642,1
252,24,5,2029,24642,1
252,24,6,2036,24642,1
252,-1,-1,-999,24642,2
32,293,7,2013,24643,1
401,8,6,2040,24653,1
145,15,9,2031,24678,1
145,-1,-1,-999,24678,2
369,14,8,2026,24686,1
369,5,6,2026,24686,1
369,-1,-1,-999,24686,2
202,22,11,2037,24688,1
202,9,12,2037,24688,1
155,193,11,1386,24694,1
225,231,3,2045,24699,1
17,264,9,2041,24700,1
22,10,4,2019,24707,1
22,26,2,1891,24707,1
257,99,7,2034,24737,1
257,-1,-1,-999,24737,2
400,0,7,2054,24744,1
400,-1,-1,-999,24744,2
78,56,5,1567,24751,1
227,250,6,1891,24758,1
3,69,1,1517,24766,1
385,9,8,2056,24800,1
392,43,5,2058,24805,1
188,103,8,1984,24810,1
87,30,4,2062,24819,1
87,16,9,2062,24819,1
352,2,2,2066,24828,1
352,-1,-1,-999,24828,2
66,437,9,2050,24830,1
35,112,2,2013,24846,1
259,442,5,2073,24858,1
325,74,4,2074,24872,1
270,149,11,2008,24883,1
93,120,9,2036,24887,1
97,389,1,2008,24890,1
195,38,6,2025,24914,1
195,10,4,2029,24914,1
160,113,3,2067,24922,1
160,-1,-1,-999,24923,2
144,150,7,1832,24934,1
144,-1,-1,-999,24934,2
57,149,12,2089,24953,1
99,33,6,2089,24971,1
216,16,11,2047,24985,1
216,5,10,2047,24985,1
98,116,5,2083,24988,1
2,20,8,2091,25008,1
267,495,12,1991,25011,1
384,34,6,2090,25029,1
59,184,8,1985,25030,1
337,12,8,2070,25041,1
337,21,2,2070,25041,1
337,-1,-1,-999,25041,2
89,56,8,1849,25047,1
107,75,6,1386,25048,1
107,-1,-1,-999,25048,2
181,113,6,2088,25059,1
181,-1,-1,-999,25059,2
26,14,5,2099,25063,1
26,-1,-1,-999,25063,2
412,174,2,2088,25068,1
137,12,1,2070,25074,1
137,-1,-1,-999,25074,2
74,36,6,2018,25081,1
74,-1,-1,-999,25081,2
386,23,6,2110,25097,1
128,10,5,2108,25100,1
234,143,11,2106,25126,1
288,39,11,2101,25142,1
288,44,6,2101,25142,1
196,20,7,2039,25154,1
258,6,8,2039,25177,1
258,-1,-1,-999,25177,2
139,1,10,2112,25204,1
387,13,2,2120,25231,1
140,1,3,2078,25262,1
