item_code,box_volume,item_volume,number_of_item_in_a_box,slot_type,slot_volume,max_box_in_slot,max_item_in_slot
10034006001,26752.0,3344.0,8.0,0,120000,4,32.0
10034007001,24948.0,1039.5,24.0,0,120000,4,96.0
10034011001,7480.0,311.7,24.0,0,120000,16,384.0
10034012001,27552.0,1148.0,24.0,0,120000,4,96.0
10034013001,10290.0,428.8,24.0,0,120000,11,264.0
10034014001,9100.0,379.2,24.0,0,120000,13,312.0
10034015001,10290.0,428.8,24.0,0,120000,11,264.0
10034016001,31175.0,1299.0,24.0,0,120000,3,72.0
10034017001,8820.0,367.5,24.0,0,120000,13,312.0
10034018001,32116.0,2676.3,12.0,0,120000,3,36.0
10034019001,8400.0,350.0,24.0,0,120000,14,336.0
10034020001,7371.0,409.5,18.0,0,120000,16,288.0
10034022001,28224.0,1176.0,24.0,0,120000,4,96.0
10034023001,29928.0,1247.0,24.0,0,120000,4,96.0
10034024001,13284.0,553.5,24.0,0,120000,9,216.0
10034025001,7700.0,320.8,24.0,0,120000,15,360.0
10034026001,30856.0,2571.3,12.0,0,120000,3,36.0
10034027001,9100.0,379.2,24.0,0,120000,13,312.0
10034031001,20350.0,847.9,24.0,0,120000,5,120.0
10034032001,9100.0,379.2,24.0,0,120000,13,312.0
10034033001,28224.0,1176.0,24.0,0,120000,4,96.0
10034036001,7700.0,320.8,24.0,0,120000,15,360.0
10034039001,9100.0,379.2,24.0,0,120000,13,312.0
10034040001,26880.0,1120.0,24.0,0,120000,4,96.0
10034041001,28224.0,1176.0,24.0,0,120000,4,96.0
10034042001,7480.0,311.7,24.0,0,120000,16,384.0
10034043001,28224.0,1176.0,24.0,0,120000,4,96.0
10034044001,29568.0,1232.0,24.0,0,120000,4,96.0
10034045001,26082.0,1086.8,24.0,0,120000,4,96.0
10034046001,24087.0,3010.9,8.0,0,120000,4,32.0
10034047001,27048.0,1127.0,24.0,0,120000,4,96.0
10034049001,18848.0,2356.0,8.0,0,120000,6,48.0
10034050001,13284.0,553.5,24.0,0,120000,9,216.0
10034057001,25916.0,3239.5,8.0,0,120000,4,32.0
10034999001,7480.0,311.7,24.0,0,120000,16,384.0
10035001001,30132.0,2511.0,12.0,0,120000,3,36.0
10035002001,26784.0,3348.0,8.0,0,120000,4,32.0
10035003001,31104.0,2592.0,12.0,0,120000,3,36.0
10035006001,7700.0,320.8,24.0,0,120000,15,360.0
10035010001,26404.0,1100.2,24.0,0,120000,4,96.0
10035011001,24955.0,3119.4,8.0,0,120000,4,32.0
10035012001,28700.0,1195.8,24.0,0,120000,4,96.0
10035013001,25920.0,1080.0,24.0,0,120000,4,96.0
10035015001,13284.0,553.5,24.0,0,120000,9,216.0
10035017001,28224.0,1176.0,24.0,0,120000,4,96.0
10035021001,26568.0,1107.0,24.0,0,120000,4,96.0
10035024001,18630.0,1552.5,12.0,0,120000,6,72.0
10035027001,25920.0,1080.0,24.0,0,120000,4,96.0
10035028001,7480.0,311.7,24.0,0,120000,16,384.0
10035033001,20350.0,847.9,24.0,0,120000,5,120.0
10035034001,7480.0,311.7,24.0,0,120000,16,384.0
10035035001,7700.0,320.8,24.0,0,120000,15,360.0
10035036001,24336.0,1014.0,24.0,0,120000,4,96.0
10035037001,20350.0,847.9,24.0,0,120000,5,120.0
10035038001,20350.0,847.9,24.0,0,120000,5,120.0
10035041001,11070.0,461.3,24.0,0,120000,10,240.0
10035046001,24336.0,1014.0,24.0,0,120000,4,96.0
10035051001,14391.0,599.6,24.0,0,120000,8,192.0
10035052001,14391.0,599.6,24.0,0,120000,8,192.0
10040001001,31104.0,2592.0,12.0,0,120000,3,36.0
10040002001,24840.0,1035.0,24.0,0,120000,4,96.0
10040003001,28350.0,2362.5,12.0,0,120000,4,48.0
10040004001,23328.0,11664.0,2.0,0,120000,5,10.0
10040005001,26568.0,1107.0,24.0,0,120000,4,96.0
10040008001,34336.0,2861.3,12.0,0,120000,3,36.0
10040009001,33152.0,2762.7,12.0,0,120000,3,36.0
10040010001,26568.0,1107.0,24.0,0,120000,4,96.0
10040011001,26100.0,1305.0,20.0,0,120000,4,80.0
10040012001,14025.0,2337.5,6.0,0,120000,8,48.0
10040013001,13500.0,562.5,24.0,0,120000,8,192.0
10040014001,23400.0,975.0,24.0,0,120000,5,120.0
10040015001,16500.0,1375.0,12.0,0,120000,7,84.0
10040016001,29450.0,1472.5,20.0,0,120000,4,80.0
10040017001,26350.0,2195.8,12.0,0,120000,4,48.0
10040018001,25916.0,3239.5,8.0,0,120000,4,32.0
10040019001,22050.0,11025.0,2.0,0,120000,5,10.0
10040020001,27552.0,1148.0,24.0,0,120000,4,96.0
10040021001,19950.0,831.3,24.0,0,120000,6,144.0
10040022001,28272.0,1413.6,20.0,0,120000,4,80.0
10040023001,28860.0,1443.0,20.0,0,120000,4,80.0
10040024001,13175.0,2195.8,6.0,0,120000,9,54.0
10040025001,20230.0,10115.0,2.0,0,120000,5,10.0
10040026001,15750.0,7875.0,2.0,0,120000,7,14.0
10040027001,21600.0,720.0,30.0,0,120000,5,150.0
10040028001,21420.0,10710.0,2.0,0,120000,5,10.0
10040031001,24000.0,2000.0,12.0,0,120000,5,60.0
10040032001,16416.0,684.0,24.0,0,120000,7,168.0
10040033001,27094.0,3386.8,8.0,0,120000,4,32.0
10040034001,28000.0,1166.7,24.0,0,120000,4,96.0
10040035001,32984.0,2748.7,12.0,0,120000,3,36.0
10040037001,22680.0,11340.0,2.0,0,120000,5,10.0
10040038001,26598.0,3324.8,8.0,0,120000,4,32.0
10040039001,22680.0,11340.0,2.0,0,120000,5,10.0
10040040001,22496.0,11248.0,2.0,0,120000,5,10.0
10040041001,16650.0,693.8,24.0,0,120000,7,168.0
10040042001,21888.0,10944.0,2.0,0,120000,5,10.0
10040044001,21250.0,1770.8,12.0,0,120000,5,60.0
10040048001,25916.0,3239.5,8.0,0,120000,4,32.0
10040049001,23976.0,11988.0,2.0,0,120000,5,10.0
10040050001,28210.0,2350.8,12.0,0,120000,4,48.0
10040056001,31248.0,2604.0,12.0,0,120000,3,36.0
10040058001,28224.0,1176.0,24.0,0,120000,4,96.0
10040062001,29970.0,2497.5,12.0,0,120000,4,48.0
10040063001,24840.0,1035.0,24.0,0,120000,4,96.0
10040066001,27750.0,1387.5,20.0,0,120000,4,80.0
10040069001,29400.0,1225.0,24.0,0,120000,4,96.0
10040071001,32000.0,1600.0,20.0,0,120000,3,60.0
10040072001,27048.0,1127.0,24.0,0,120000,4,96.0
10040078001,27750.0,1387.5,20.0,0,120000,4,80.0
10040079001,19040.0,9520.0,2.0,0,120000,6,12.0
10040080001,22680.0,1134.0,20.0,0,120000,5,100.0
10040081001,29160.0,2430.0,12.0,0,120000,4,48.0
10040082001,31248.0,2604.0,12.0,0,120000,3,36.0
10040089001,20300.0,1015.0,20.0,0,120000,5,100.0
10040094001,23976.0,11988.0,2.0,0,120000,5,10.0
10040111001,30969.0,2580.8,12.0,0,120000,3,36.0
10041001001,24750.0,2062.5,12.0,0,120000,4,48.0
10041002001,22344.0,931.0,24.0,0,120000,5,120.0
10041003001,25272.0,2106.0,12.0,0,120000,4,48.0
10041004001,26488.0,1103.7,24.0,0,120000,4,96.0
10041005001,14450.0,2408.3,6.0,0,120000,8,48.0
10041006001,22880.0,953.3,24.0,0,120000,5,120.0
10041007001,29232.0,1218.0,24.0,0,120000,4,96.0
10041008001,27000.0,1125.0,24.0,0,120000,4,96.0
10041009001,14490.0,603.8,24.0,0,120000,8,192.0
10041013001,23520.0,3920.0,6.0,0,120000,5,30.0
10041014001,29928.0,1247.0,24.0,0,120000,4,96.0
10041020001,24650.0,2054.2,12.0,0,120000,4,48.0
10041032001,25200.0,1050.0,24.0,0,120000,4,96.0
10041033001,25200.0,1050.0,24.0,0,120000,4,96.0
10041034001,29928.0,1247.0,24.0,0,120000,4,96.0
10041036001,29400.0,1225.0,24.0,0,120000,4,96.0
10041038001,29928.0,1247.0,24.0,0,120000,4,96.0
10041039001,28224.0,1176.0,24.0,0,120000,4,96.0
10041040001,28224.0,1176.0,24.0,0,120000,4,96.0
10041050001,33858.0,2821.5,12.0,0,120000,3,36.0
10041052001,28224.0,1176.0,24.0,0,120000,4,96.0
10041055001,15232.0,2538.7,6.0,0,120000,7,42.0
10041057001,25800.0,1075.0,24.0,0,120000,4,96.0
10041058001,26404.0,1100.2,24.0,0,120000,4,96.0
10041067001,29400.0,1225.0,24.0,0,120000,4,96.0
10041069001,29970.0,2497.5,12.0,0,120000,4,48.0
10041076001,14924.0,621.8,24.0,0,120000,8,192.0
10041085001,28681.0,1195.0,24.0,0,120000,4,96.0
10041087001,27048.0,1127.0,24.0,0,120000,4,96.0
10041135001,24000.0,1000.0,24.0,0,120000,5,120.0
10041899001,13702.0,2283.7,6.0,0,120000,8,48.0
10051001001,9500.0,791.7,12.0,0,120000,12,144.0
10051034001,29640.0,2470.0,12.0,0,120000,4,48.0
10052002001,20088.0,1674.0,12.0,0,120000,5,60.0
10052004001,21600.0,1800.0,12.0,0,120000,5,60.0
10052009001,21600.0,1800.0,12.0,0,120000,5,60.0
10052011001,20010.0,1667.5,12.0,0,120000,5,60.0
10052014001,20088.0,1674.0,12.0,0,120000,5,60.0
10052015001,20088.0,1674.0,12.0,0,120000,5,60.0
10052017001,20010.0,1667.5,12.0,0,120000,5,60.0
10052019001,21600.0,1800.0,12.0,0,120000,5,60.0
10052020001,21600.0,1800.0,12.0,0,120000,5,60.0
10052024001,19968.0,1664.0,12.0,0,120000,6,72.0
10052025001,21600.0,1800.0,12.0,0,120000,5,60.0
10052033001,20832.0,1736.0,12.0,0,120000,5,60.0
10052035001,20880.0,1740.0,12.0,0,120000,5,60.0
10052046001,13520.0,1126.7,12.0,0,120000,8,96.0
10053901001,20748.0,576.3,36.0,0,120000,5,180.0
10053903001,20748.0,576.3,36.0,0,120000,5,180.0
10053904001,20748.0,576.3,36.0,0,120000,5,180.0
10053909001,22140.0,922.5,24.0,0,120000,5,120.0
10100132001,13440.0,560.0,24.0,0,120000,8,192.0
10100222001,14924.0,621.8,24.0,0,120000,8,192.0
10303001001,12960.0,540.0,24.0,0,120000,9,216.0
10303002001,12960.0,540.0,24.0,0,120000,9,216.0
10303003001,12960.0,540.0,24.0,0,120000,9,216.0
10904003001,21344.0,21344.0,1.0,0,120000,5,5.0
10904008001,24769.0,4128.2,6.0,0,120000,4,24.0
10904021001,28272.0,4712.0,6.0,0,120000,4,24.0
10904899001,8742.0,1457.0,6.0,0,120000,13,78.0
11002007001,6624.0,552.0,12.0,0,120000,18,216.0
11010001001,27550.0,4591.7,6.0,0,120000,4,24.0
11010002001,42840.0,1785.0,24.0,0,120000,2,48.0
11010005001,38016.0,6336.0,6.0,0,120000,3,18.0
11010007001,30132.0,5022.0,6.0,0,120000,3,18.0
11010012001,28652.0,4775.3,6.0,0,120000,4,24.0
11010013001,31200.0,5200.0,6.0,0,120000,3,18.0
11010013002,31200.0,5200.0,6.0,0,120000,3,18.0
11010015001,24864.0,4144.0,6.0,0,120000,4,24.0
11010015002,25900.0,4316.7,6.0,0,120000,4,24.0
11010016001,39168.0,6528.0,6.0,0,120000,3,18.0
11010018001,24624.0,4104.0,6.0,0,120000,4,24.0
11010019001,28652.0,4775.3,6.0,0,120000,4,24.0
11010020001,26334.0,4389.0,6.0,0,120000,4,24.0
11010021001,26784.0,4464.0,6.0,0,120000,4,24.0
11010021002,28512.0,4752.0,6.0,0,120000,4,24.0
11010022001,26961.0,4493.5,6.0,0,120000,4,24.0
11010023001,26961.0,4493.5,6.0,0,120000,4,24.0
11010024001,26334.0,4389.0,6.0,0,120000,4,24.0
11010025001,27664.0,4610.7,6.0,0,120000,4,24.0
11010026001,26784.0,4464.0,6.0,0,120000,4,24.0
11010027001,31200.0,5200.0,6.0,0,120000,3,18.0
11010035001,30752.0,5125.3,6.0,0,120000,3,18.0
11010037001,31320.0,5220.0,6.0,0,120000,3,18.0
11010038001,32144.0,2678.7,12.0,0,120000,3,36.0
11010040001,29760.0,4960.0,6.0,0,120000,4,24.0
11010042001,29600.0,7400.0,4.0,0,120000,4,16.0
11010043001,39168.0,6528.0,6.0,0,120000,3,18.0
11010045001,39168.0,6528.0,6.0,0,120000,3,18.0
11010051001,22176.0,3696.0,6.0,0,120000,5,30.0
11010052001,31200.0,5200.0,6.0,0,120000,3,18.0
11010058001,29406.0,4901.0,6.0,0,120000,4,24.0
11010059001,28652.0,4775.3,6.0,0,120000,4,24.0
11010060001,27528.0,4588.0,6.0,0,120000,4,24.0
11010061001,27528.0,4588.0,6.0,0,120000,4,24.0
11010112001,28830.0,4805.0,6.0,0,120000,4,24.0
11010115001,30720.0,5120.0,6.0,0,120000,3,18.0
11010116001,29484.0,2457.0,12.0,0,120000,4,48.0
11010120001,25515.0,2126.3,12.0,0,120000,4,48.0
11020001001,25830.0,1845.0,14.0,0,120000,4,56.0
11020002001,40392.0,1683.0,24.0,0,120000,2,48.0
11020003001,37125.0,3093.8,12.0,0,120000,3,36.0
11020008001,22968.0,1914.0,12.0,0,120000,5,60.0
11020010001,19200.0,1600.0,12.0,0,120000,6,72.0
11020012001,19008.0,1584.0,12.0,0,120000,6,72.0
11020013001,20706.0,1725.5,12.0,0,120000,5,60.0
11021002001,28314.0,1179.8,24.0,0,120000,4,96.0
11021005001,14742.0,1228.5,12.0,0,120000,8,96.0
11021006001,50430.0,4202.5,12.0,0,120000,2,24.0
11021007001,31878.0,7969.5,4.0,0,120000,3,12.0
11021011001,17400.0,725.0,24.0,0,120000,6,144.0
11021013001,25578.0,8526.0,3.0,0,120000,4,12.0
11021017001,750.0,750.0,1.0,0,120000,160,160.0
11021018001,41888.0,1745.3,24.0,0,120000,2,48.0
11021019001,36432.0,1012.0,36.0,0,120000,3,108.0
11021020001,19604.0,2450.5,8.0,0,120000,6,48.0
11021023001,20097.0,1674.8,12.0,0,120000,5,60.0
11021025001,24024.0,2002.0,12.0,0,120000,4,48.0
11021026001,30525.0,7631.3,4.0,0,120000,3,12.0
11021027001,13851.0,1154.3,12.0,0,120000,8,96.0
11021028001,19584.0,1632.0,12.0,0,120000,6,72.0
11021029001,29600.0,2466.7,12.0,0,120000,4,48.0
11021030001,41888.0,1745.3,24.0,0,120000,2,48.0
11021036001,27900.0,2325.0,12.0,0,120000,4,48.0
11021041001,19656.0,1638.0,12.0,0,120000,6,72.0
11021043001,18676.0,1556.3,12.0,0,120000,6,72.0
11021044001,21576.0,1798.0,12.0,0,120000,5,60.0
11021046001,21216.0,1768.0,12.0,0,120000,5,60.0
11021047001,44415.0,185.1,240.0,0,120000,2,480.0
11021051002,10764.0,1794.0,6.0,0,120000,11,66.0
11021052001,27000.0,3000.0,9.0,0,120000,4,36.0
11021059002,27216.0,2268.0,12.0,0,120000,4,48.0
11021060001,23400.0,1950.0,12.0,0,120000,5,60.0
11021061001,19604.0,2450.5,8.0,0,120000,6,48.0
11021062001,38657.0,3221.4,12.0,0,120000,3,36.0
11021063001,17664.0,1472.0,12.0,0,120000,6,72.0
11021064001,21344.0,1778.7,12.0,0,120000,5,60.0
11021066001,28800.0,4800.0,6.0,0,120000,4,24.0
11021067001,8140.0,814.0,10.0,0,120000,14,140.0
11021068001,23400.0,1950.0,12.0,0,120000,5,60.0
11021071001,34848.0,968.0,36.0,0,120000,3,108.0
11021074001,18768.0,3128.0,6.0,0,120000,6,36.0
11021095001,17986.0,2997.7,6.0,0,120000,6,36.0
11021096001,17986.0,2997.7,6.0,0,120000,6,36.0
11022001001,21114.0,1759.5,12.0,0,120000,5,60.0
11022002001,750.0,750.0,1.0,0,120000,160,160.0
11022003001,21114.0,1759.5,12.0,0,120000,5,60.0
11022003002,19602.0,1633.5,12.0,0,120000,6,72.0
11022006001,17388.0,1449.0,12.0,0,120000,6,72.0
11022007001,29600.0,2466.7,12.0,0,120000,4,48.0
11022012001,42240.0,3520.0,12.0,0,120000,2,24.0
11022014001,12852.0,1071.0,12.0,0,120000,9,108.0
11022017001,30525.0,7631.3,4.0,0,120000,3,12.0
11022021001,21164.0,1763.7,12.0,0,120000,5,60.0
11022024001,29600.0,2466.7,12.0,0,120000,4,48.0
11022024002,26880.0,2240.0,12.0,0,120000,4,48.0
11022025001,33263.0,1847.9,18.0,0,120000,3,54.0
11022026001,20350.0,1695.8,12.0,0,120000,5,60.0
11022031001,22644.0,1258.0,18.0,0,120000,5,90.0
11022034001,27648.0,1536.0,18.0,0,120000,4,72.0
11022035001,29440.0,2453.3,12.0,0,120000,4,48.0
11022036001,29440.0,2453.3,12.0,0,120000,4,48.0
11022041001,23184.0,1932.0,12.0,0,120000,5,60.0
11022044001,20097.0,1674.8,12.0,0,120000,5,60.0
11022051001,40832.0,3402.7,12.0,0,120000,2,24.0
11022056001,20416.0,1701.3,12.0,0,120000,5,60.0
11022058001,20160.0,1680.0,12.0,0,120000,5,60.0
11022059001,20160.0,1680.0,12.0,0,120000,5,60.0
11022060001,19440.0,1620.0,12.0,0,120000,6,72.0
11022063001,26250.0,2187.5,12.0,0,120000,4,48.0
11022067001,17825.0,1485.4,12.0,0,120000,6,72.0
11022068001,19425.0,1618.8,12.0,0,120000,6,72.0
11022075001,24000.0,2000.0,12.0,0,120000,5,60.0
11022077001,25116.0,2093.0,12.0,0,120000,4,48.0
11022082001,21735.0,1811.3,12.0,0,120000,5,60.0
11022083001,20677.0,1723.1,12.0,0,120000,5,60.0
11022085001,28350.0,2362.5,12.0,0,120000,4,48.0
11022087001,31248.0,2604.0,12.0,0,120000,3,36.0
11023010001,9792.0,816.0,12.0,0,120000,12,144.0
11023012001,15444.0,1287.0,12.0,0,120000,7,84.0
11023015001,9384.0,782.0,12.0,0,120000,12,144.0
11030002001,15504.0,1292.0,12.0,0,120000,7,84.0
11030005001,15504.0,1292.0,12.0,0,120000,7,84.0
11030006001,13455.0,1121.3,12.0,0,120000,8,96.0
11030007001,15504.0,1292.0,12.0,0,120000,7,84.0
11030010001,5148.0,514.8,10.0,0,120000,23,230.0
11030012002,10450.0,522.5,20.0,0,120000,11,220.0
11030015001,17136.0,1428.0,12.0,0,120000,7,84.0
11030016001,22800.0,1900.0,12.0,0,120000,5,60.0
11030016002,22800.0,1900.0,12.0,0,120000,5,60.0
11030017001,10200.0,850.0,12.0,0,120000,11,132.0
11030018001,17940.0,1495.0,12.0,0,120000,6,72.0
11030020001,39936.0,1664.0,24.0,0,120000,3,72.0
11030024001,6600.0,550.0,12.0,0,120000,18,216.0
11030028003,21160.0,1058.0,20.0,0,120000,5,100.0
11030028004,21160.0,1058.0,20.0,0,120000,5,100.0
11030029001,12540.0,1045.0,12.0,0,120000,9,108.0
11030031001,29140.0,1214.2,24.0,0,120000,4,96.0
11030032001,27930.0,1163.8,24.0,0,120000,4,96.0
11030046001,17940.0,1495.0,12.0,0,120000,6,72.0
11030048001,17940.0,1495.0,12.0,0,120000,6,72.0
11030049001,16400.0,455.6,36.0,0,120000,7,252.0
11030049002,16400.0,455.6,36.0,0,120000,7,252.0
11030062001,4680.0,390.0,12.0,0,120000,25,300.0
11030066001,27930.0,1163.8,24.0,0,120000,4,96.0
11030079001,15504.0,1292.0,12.0,0,120000,7,84.0
11030079002,15504.0,1292.0,12.0,0,120000,7,84.0
11030080001,15504.0,1292.0,12.0,0,120000,7,84.0
11030094001,7942.0,661.8,12.0,0,120000,15,180.0
11030095001,21216.0,884.0,24.0,0,120000,5,120.0
11030096001,21600.0,1200.0,18.0,0,120000,5,90.0
11030097001,24192.0,1344.0,18.0,0,120000,4,72.0
11030108001,12636.0,1053.0,12.0,0,120000,9,108.0
11030125001,7942.0,661.8,12.0,0,120000,15,180.0
11030128001,7980.0,665.0,12.0,0,120000,15,180.0
11030177001,9269.0,772.4,12.0,0,120000,12,144.0
11030179001,9269.0,772.4,12.0,0,120000,12,144.0
11030180001,9269.0,772.4,12.0,0,120000,12,144.0
11030183001,11492.0,957.7,12.0,0,120000,10,120.0
11030183002,11492.0,957.7,12.0,0,120000,10,120.0
11030195001,9269.0,772.4,12.0,0,120000,12,144.0
11030196002,23750.0,1979.2,12.0,0,120000,5,60.0
11030198001,17856.0,1488.0,12.0,0,120000,6,72.0
11030198002,17856.0,1488.0,12.0,0,120000,6,72.0
11030198003,17856.0,1488.0,12.0,0,120000,6,72.0
11030204001,5376.0,448.0,12.0,0,120000,22,264.0
11030207001,19440.0,1620.0,12.0,0,120000,6,72.0
11030207002,20925.0,1743.8,12.0,0,120000,5,60.0
11030207003,20925.0,1743.8,12.0,0,120000,5,60.0
11030234001,22200.0,1850.0,12.0,0,120000,5,60.0
11031001001,7000.0,1166.7,6.0,0,120000,17,102.0
11031002001,7000.0,1166.7,6.0,0,120000,17,102.0
11031005001,7000.0,1166.7,6.0,0,120000,17,102.0
11031011001,7480.0,623.3,12.0,0,120000,16,192.0
11031011002,7524.0,627.0,12.0,0,120000,15,180.0
11031021001,10200.0,850.0,12.0,0,120000,11,132.0
11031022001,10200.0,850.0,12.0,0,120000,11,132.0
11031023001,10200.0,850.0,12.0,0,120000,11,132.0
11031026001,20184.0,1682.0,12.0,0,120000,5,60.0
11031027001,20184.0,1682.0,12.0,0,120000,5,60.0
11031033001,9520.0,793.3,12.0,0,120000,12,144.0
11031035001,10200.0,850.0,12.0,0,120000,11,132.0
11031038001,9384.0,782.0,12.0,0,120000,12,144.0
11031041001,9384.0,782.0,12.0,0,120000,12,144.0
11031049001,10764.0,897.0,12.0,0,120000,11,132.0
11031050001,10764.0,897.0,12.0,0,120000,11,132.0
11031901001,23490.0,3915.0,6.0,0,120000,5,30.0
11031907001,16380.0,1365.0,12.0,0,120000,7,84.0
11031908001,11440.0,953.3,12.0,0,120000,10,120.0
11031908002,11440.0,953.3,12.0,0,120000,10,120.0
11031910002,19320.0,805.0,24.0,0,120000,6,144.0
11031911001,15600.0,1300.0,12.0,0,120000,7,84.0
11031912001,19320.0,805.0,24.0,0,120000,6,144.0
11031913001,15600.0,1300.0,12.0,0,120000,7,84.0
11031914001,19320.0,805.0,24.0,0,120000,6,144.0
11031915001,11704.0,975.3,12.0,0,120000,10,120.0
11031916001,11704.0,975.3,12.0,0,120000,10,120.0
11031917001,11704.0,975.3,12.0,0,120000,10,120.0
11031918001,20150.0,1679.2,12.0,0,120000,5,60.0
11031922001,21000.0,1750.0,12.0,0,120000,5,60.0
11031923001,21000.0,1750.0,12.0,0,120000,5,60.0
11031924001,21000.0,1750.0,12.0,0,120000,5,60.0
11031942001,16380.0,1365.0,12.0,0,120000,7,84.0
11032002001,23736.0,659.3,36.0,0,120000,5,180.0
11032003001,19000.0,1583.3,12.0,0,120000,6,72.0
11032003002,19000.0,1583.3,12.0,0,120000,6,72.0
11032006001,30682.0,2556.8,12.0,0,120000,3,36.0
11032008001,21758.0,604.4,36.0,0,120000,5,180.0
11032011001,24288.0,2024.0,12.0,0,120000,4,48.0
11032014002,36096.0,1504.0,24.0,0,120000,3,72.0
11032015001,11868.0,989.0,12.0,0,120000,10,120.0
11032016002,38088.0,1058.0,36.0,0,120000,3,108.0
11032017001,74060.0,6171.7,12.0,0,120000,1,12.0
11032018001,19800.0,1650.0,12.0,0,120000,6,72.0
11032018002,21384.0,1782.0,12.0,0,120000,5,60.0
11032021001,23976.0,1998.0,12.0,0,120000,5,60.0
11032024001,46368.0,1932.0,24.0,0,120000,2,48.0
11032026001,39984.0,1666.0,24.0,0,120000,3,72.0
11032027001,29348.0,2445.7,12.0,0,120000,4,48.0
11032028001,75670.0,6305.8,12.0,0,120000,1,12.0
11032031001,29375.0,1224.0,24.0,0,120000,4,96.0
11032035001,28704.0,1196.0,24.0,0,120000,4,96.0
11032036001,38000.0,1583.3,24.0,0,120000,3,72.0
11032037001,43407.0,1808.6,24.0,0,120000,2,48.0
11032043001,19350.0,1612.5,12.0,0,120000,6,72.0
11032218001,33660.0,2805.0,12.0,0,120000,3,36.0
11032218002,39480.0,3290.0,12.0,0,120000,3,36.0
11032219001,38880.0,1388.6,28.0,0,120000,3,84.0
11032220001,29348.0,2445.7,12.0,0,120000,4,48.0
11032221001,28200.0,2350.0,12.0,0,120000,4,48.0
11032222001,35397.0,2949.8,12.0,0,120000,3,36.0
11032222002,35397.0,2949.8,12.0,0,120000,3,36.0
11032224001,31050.0,1293.8,24.0,0,120000,3,72.0
11032225001,6240.0,312.0,20.0,0,120000,19,380.0
11032227001,6240.0,312.0,20.0,0,120000,19,380.0
11032228001,24642.0,2053.5,12.0,0,120000,4,48.0
11032229001,20592.0,1716.0,12.0,0,120000,5,60.0
11032230001,41078.0,3423.2,12.0,0,120000,2,24.0
11040001001,18900.0,1575.0,12.0,0,120000,6,72.0
11040001002,18900.0,1575.0,12.0,0,120000,6,72.0
11040003001,17661.0,1471.8,12.0,0,120000,6,72.0
11040004001,18900.0,1575.0,12.0,0,120000,6,72.0
11040005001,28080.0,2340.0,12.0,0,120000,4,48.0
11040006001,29160.0,2430.0,12.0,0,120000,4,48.0
11040007001,23780.0,1981.7,12.0,0,120000,5,60.0
11040008001,17661.0,1471.8,12.0,0,120000,6,72.0
11040009001,26100.0,2175.0,12.0,0,120000,4,48.0
11040010001,21924.0,1827.0,12.0,0,120000,5,60.0
11040011001,33858.0,8464.5,4.0,0,120000,3,12.0
11040017001,24882.0,2073.5,12.0,0,120000,4,48.0
11040018001,23100.0,1925.0,12.0,0,120000,5,60.0
11040020001,23184.0,1932.0,12.0,0,120000,5,60.0
11040021001,19656.0,1638.0,12.0,0,120000,6,72.0
11040023001,22678.0,1889.8,12.0,0,120000,5,60.0
11040025001,23296.0,1941.3,12.0,0,120000,5,60.0
11040026001,35640.0,8910.0,4.0,0,120000,3,12.0
11040027001,23296.0,1941.3,12.0,0,120000,5,60.0
11040029001,21280.0,1773.3,12.0,0,120000,5,60.0
11040029002,24570.0,2047.5,12.0,0,120000,4,48.0
11040030001,25636.0,2136.3,12.0,0,120000,4,48.0
11040031001,23664.0,1972.0,12.0,0,120000,5,60.0
11040032001,23664.0,1972.0,12.0,0,120000,5,60.0
11040035001,27144.0,2262.0,12.0,0,120000,4,48.0
11040039001,21692.0,1807.7,12.0,0,120000,5,60.0
11040040001,18700.0,1558.3,12.0,0,120000,6,72.0
11040044001,35409.0,1967.2,18.0,0,120000,3,54.0
11040045001,35409.0,1967.2,18.0,0,120000,3,54.0
11040046001,37128.0,3094.0,12.0,0,120000,3,36.0
11040047001,37128.0,3094.0,12.0,0,120000,3,36.0
11040056001,16767.0,1397.3,12.0,0,120000,7,84.0
11040057001,16767.0,1397.3,12.0,0,120000,7,84.0
11040058001,18900.0,1575.0,12.0,0,120000,6,72.0
11040059001,19600.0,1633.3,12.0,0,120000,6,72.0
11040060001,18900.0,1575.0,12.0,0,120000,6,72.0
11040061001,27144.0,2262.0,12.0,0,120000,4,48.0
11040062001,24108.0,2009.0,12.0,0,120000,4,48.0
11041002001,22440.0,935.0,24.0,0,120000,5,120.0
11041003001,11687.0,1298.6,9.0,0,120000,10,90.0
11041005001,10659.0,888.3,12.0,0,120000,11,132.0
11041005002,10560.0,880.0,12.0,0,120000,11,132.0
11041007001,12852.0,1071.0,12.0,0,120000,9,108.0
11041007003,13311.0,1109.3,12.0,0,120000,9,108.0
11041009001,12852.0,1071.0,12.0,0,120000,9,108.0
11041012001,10560.0,880.0,12.0,0,120000,11,132.0
11041013001,20520.0,1710.0,12.0,0,120000,5,60.0
11041014001,8800.0,733.3,12.0,0,120000,13,156.0
11041017001,22015.0,917.3,24.0,0,120000,5,120.0
11041018001,6650.0,831.3,8.0,0,120000,18,144.0
11041019001,11200.0,1120.0,10.0,0,120000,10,100.0
11041019002,11200.0,1120.0,10.0,0,120000,10,100.0
11041020001,10332.0,861.0,12.0,0,120000,11,132.0
