item_code,cluster,initial_inventory_items,initial_inventory_boxes,unassigned_boxes,unassigned_items_equivalent
14244017001,2,30,3,3,30
14010193001,2,26,2,2,30
14242011001,2,22,2,2,30
31567053001,2,17,2,2,30
31501021001,2,20,1,1,30
14001135001,2,25,1,1,30
31500029001,2,16,1,1,30
14508002001,2,10,1,1,30
14202013001,2,6,1,1,30
14102040001,2,22,2,2,30
14010173001,2,29,3,3,30
14010178001,2,21,3,3,30
14223215001,2,22,3,3,30
14010030001,2,21,3,3,30
31501003001,2,18,2,2,30
31502025001,2,14,1,1,30
14226009001,2,8,1,1,30
14226007001,2,8,1,1,30
31500025002,2,6,1,1,30
31501903001,2,6,1,1,30
31502034002,2,5,1,1,30
11061023001,2,4,1,1,30
14000071001,2,24,3,3,30
14222142001,2,21,3,3,30
14506887001,2,22,1,1,30
14511051001,2,30,30,30,30
12220003001,2,30,30,30,30
14620030001,2,30,5,5,30
14003009001,2,27,3,3,30
14023025001,2,22,3,3,30
14001034001,2,22,3,3,30
14121143001,2,21,3,3,30
14001031001,2,21,3,3,30
14001036001,2,23,3,3,30
14121059001,2,21,3,3,30
31533008001,2,19,2,2,30
14505139001,2,22,1,1,30
31531002001,2,20,1,1,30
30010002001,2,9,1,1,30
14211055001,2,4,1,1,30
30011002001,2,8,1,1,30
14241037001,2,6,1,1,30
10040079001,2,27,14,14,28
12220002001,2,28,28,28,28
10031916001,2,28,28,28,28
14111118001,2,22,3,3,27
14510150001,2,27,27,27,27
14510029001,2,27,27,27,27
10040040001,2,26,13,13,26
14510139001,2,26,26,26,26
14511056001,2,26,26,26,26
14510033001,2,26,26,26,26
12220005001,2,26,26,26,26
14203027001,2,11,1,1,25
14851058001,2,25,25,25,25
14000014001,2,25,5,5,25
14023027001,2,23,4,4,24
14610011001,2,23,4,4,24
14204892001,2,24,4,4,24
14111036001,2,24,4,4,24
11110007001,2,19,4,4,24
12011168001,2,19,4,4,24
14130015001,2,21,3,3,24
14131043001,2,19,3,3,24
14131040001,2,18,3,3,24
14003037001,2,24,2,2,24
14014018001,2,24,2,2,24
14011006001,2,21,2,2,24
14131105001,2,21,2,2,24
14101024001,2,21,2,2,24
14110081001,2,22,2,2,24
14509008001,2,21,2,2,24
14361100001,2,23,2,2,24
14000002001,2,20,2,2,24
14014011001,2,23,2,2,24
14020951001,2,18,2,2,24
14011010001,2,17,2,2,24
14100012001,2,21,2,2,24
14011074001,2,16,2,2,24
14613019001,2,18,2,2,24
11040021001,2,17,2,2,24
14620894001,2,19,2,2,24
14200119001,2,15,2,2,24
14223037001,2,17,2,2,24
10023020001,2,13,2,2,24
14010037001,2,13,2,2,24
14013004001,2,17,2,2,24
14000041001,2,17,2,2,24
10015008001,2,14,2,2,24
14010072001,2,16,2,2,24
14132157001,2,21,2,2,24
14100001001,2,14,2,2,24
14620908001,2,19,2,2,24
14022003001,2,16,2,2,24
11022051001,2,19,2,2,24
14311022001,2,15,2,2,24
14001092001,2,13,2,2,24
11050020001,2,13,2,2,24
14223039001,2,17,2,2,24
14021088001,2,13,2,2,24
14001145001,2,15,2,2,24
14011014001,2,14,2,2,24
14133901001,2,13,2,2,24
11040030001,2,15,2,2,24
14001030001,2,13,2,2,24
14001033001,2,14,2,2,24
14133905001,2,13,2,2,24
12123086001,2,18,1,1,24
12123085001,2,24,1,1,24
14001018001,2,19,1,1,24
31473013001,2,16,1,1,24
12123076001,2,15,1,1,24
14111020001,2,13,1,1,24
14360045001,2,11,1,1,24
14111037001,2,16,1,1,24
12123077001,2,13,1,1,24
14111038001,2,9,1,1,24
14360008001,2,9,1,1,24
11070045001,2,9,1,1,24
14213004001,2,6,1,1,24
14241020001,2,6,1,1,24
11070029001,2,6,1,1,24
14100027001,2,5,1,1,24
14111034001,2,5,1,1,24
14203080001,2,5,1,1,24
14303015001,2,4,1,1,24
12106097001,2,4,1,1,24
11103134001,2,23,6,6,24
14020006001,2,19,4,4,24
14130009001,2,21,3,3,24
14130054001,2,22,3,3,24
14121062001,2,24,2,2,24
12212033001,2,23,2,2,24
14121164001,2,22,2,2,24
14104079001,2,22,2,2,24
14130042001,2,19,2,2,24
14504053001,2,16,2,2,24
14131008001,2,18,2,2,24
14506090001,2,14,2,2,24
14011078001,2,13,2,2,24
14120020001,2,13,2,2,24
14131121001,2,14,2,2,24
11072001001,2,16,2,2,24
14120045001,2,14,2,2,24
14204071001,2,19,1,1,24
14601004001,2,18,1,1,24
14601001001,2,21,1,1,24
14204070001,2,14,1,1,24
11032037001,2,14,1,1,24
14312999001,2,10,1,1,24
12301011001,2,7,1,1,24
12106028001,2,8,1,1,24
14243166001,2,6,1,1,24
12102086001,2,5,1,1,24
14600017001,2,6,1,1,24
14620051001,2,5,1,1,24
14002053001,2,4,1,1,24
12102008001,2,4,1,1,24
11101014001,2,22,4,4,24
14110029001,2,18,3,3,24
14104101001,2,24,2,2,24
14133029001,2,22,2,2,24
14223094001,2,24,2,2,24
14133030001,2,17,2,2,24
14020022001,2,19,2,2,24
14011051001,2,22,2,2,24
11051002001,2,16,2,2,24
14501899001,2,19,2,2,24
14020008001,2,14,2,2,24
11050025001,2,14,2,2,24
14011011001,2,13,2,2,24
14120017001,2,13,2,2,24
14615082001,2,14,2,2,24
14508017001,2,14,2,2,24
10014080001,2,22,1,1,24
31502006001,2,18,1,1,24
14805023001,2,19,1,1,24
10000023001,2,16,1,1,24
14505058001,2,14,1,1,24
14220141001,2,10,1,1,24
14223018001,2,8,1,1,24
14220140001,2,9,1,1,24
14131074001,2,8,1,1,24
14121101001,2,5,1,1,24
14241024001,2,5,1,1,24
11041027001,2,4,1,1,24
12201068001,2,24,24,24,24
14620006001,2,24,4,4,24
10002917001,2,24,4,4,24
11101028001,2,20,4,4,24
10002072001,2,23,4,4,24
11040010001,2,23,2,2,24
14613902001,2,23,2,2,24
12212005001,2,24,2,2,24
12000178001,2,22,2,2,24
12000179001,2,24,2,2,24
14833018001,2,21,2,2,24
14244059001,2,19,2,2,24
10052025001,2,18,2,2,24
14020013001,2,21,2,2,24
14601026001,2,16,2,2,24
14023014001,2,21,2,2,24
14121104001,2,14,2,2,24
10052020001,2,15,2,2,24
14010079001,2,14,2,2,24
14010078001,2,17,2,2,24
14010062001,2,17,2,2,24
31567031001,2,23,2,2,24
11050011001,2,21,2,2,24
14244918001,2,14,2,2,24
31533005001,2,13,2,2,24
15020904001,2,17,2,2,24
14243058001,2,14,2,2,24
31567018001,2,19,2,2,24
14243046001,2,15,2,2,24
14101007001,2,13,2,2,24
14243045001,2,13,2,2,24
14001062001,2,14,2,2,24
14610010001,2,14,2,2,24
14243042001,2,13,2,2,24
14130013001,2,13,2,2,24
14010292001,2,14,2,2,24
14830011001,2,22,1,1,24
14830045001,2,23,1,1,24
14832054001,2,22,1,1,24
14831008001,2,21,1,1,24
14833052001,2,20,1,1,24
14830026001,2,19,1,1,24
14811006001,2,23,1,1,24
14830007001,2,23,1,1,24
14810002001,2,19,1,1,24
14811004001,2,16,1,1,24
14841002001,2,18,1,1,24
11074015002,2,16,1,1,24
14613900001,2,20,1,1,24
14502031001,2,15,1,1,24
14832005001,2,20,1,1,24
14811008001,2,13,1,1,24
14832057001,2,16,1,1,24
14600013001,2,12,1,1,24
11074015001,2,11,1,1,24
12121089001,2,15,1,1,24
11074003001,2,10,1,1,24
12121050001,2,8,1,1,24
12010042001,2,9,1,1,24
12010041001,2,8,1,1,24
14200087001,2,7,1,1,24
14202017001,2,7,1,1,24
14633039001,2,8,1,1,24
12122016001,2,7,1,1,24
14833049001,2,6,1,1,24
14600011001,2,6,1,1,24
14223032001,2,7,1,1,24
14521166001,2,6,1,1,24
14506103001,2,5,1,1,24
31455003001,2,6,1,1,24
14600025001,2,6,1,1,24
14200012001,2,6,1,1,24
14600021001,2,6,1,1,24
14200091001,2,5,1,1,24
12010198001,2,4,1,1,24
14200093001,2,4,1,1,24
12003130001,2,4,1,1,24
12102140001,2,15,2,2,24
14506067001,2,21,2,2,24
14630016001,2,17,2,2,24
12102095001,2,15,2,2,24
31602045001,2,9,1,1,24
12202039001,2,23,23,23,23
14111039001,2,23,23,23,23
10040037001,2,21,11,11,22
14510252001,2,22,22,22,22
14023198001,2,22,22,22,22
14510109001,2,22,22,22,22
12202005001,2,21,21,21,21
12221009001,2,21,21,21,21
12120063001,2,21,21,21,21
14613904001,2,20,5,5,20
14104169001,2,20,2,2,20
14352060001,2,16,2,2,20
14103018001,2,19,2,2,20
14100013001,2,16,2,2,20
14132003001,2,18,2,2,20
14100021001,2,17,2,2,20
14132012001,2,16,2,2,20
14104113001,2,13,2,2,20
14132013001,2,13,2,2,20
14132038001,2,13,2,2,20
14001635001,2,11,2,2,20
14101074001,2,12,2,2,20
14000123001,2,11,2,2,20
14203078001,2,17,1,1,20
12106105001,2,18,1,1,20
14012010001,2,17,1,1,20
11061071001,2,13,1,1,20
11061068001,2,9,1,1,20
14201021001,2,12,1,1,20
14131011001,2,9,1,1,20
14121007001,2,8,1,1,20
14103053001,2,7,1,1,20
14204126001,2,9,1,1,20
14201013001,2,7,1,1,20
14202009001,2,6,1,1,20
14500058001,2,4,1,1,20
31424001001,2,3,1,1,20
14000027001,2,20,4,4,20
14000010001,2,16,4,4,20
14112054001,2,16,2,2,20
14020014001,2,17,2,2,20
14111024001,2,15,2,2,20
14112021001,2,13,2,2,20
14222046001,2,13,2,2,20
14011042001,2,14,2,2,20
14222043001,2,11,2,2,20
14111132001,2,20,1,1,20
14111123001,2,19,1,1,20
14203001001,2,13,1,1,20
14370002001,2,17,1,1,20
14204132001,2,13,1,1,20
14121015001,2,12,1,1,20
14203083001,2,7,1,1,20
14203004001,2,5,1,1,20
14104098001,2,3,1,1,20
12020339001,2,3,1,1,20
14503004001,2,20,1,1,20
14370003001,2,17,1,1,20
14362041001,2,15,1,1,20
14104148001,2,7,1,1,20
14241031001,2,7,1,1,20
14511052001,2,20,20,20,20
14510123001,2,20,20,20,20
14506056001,2,17,5,5,20
11050004001,2,18,5,5,20
14506039001,2,20,5,5,20
12212069001,2,17,5,5,20
14104042001,2,20,4,4,20
14242012001,2,16,2,2,20
14222114001,2,14,2,2,20
10011008001,2,14,2,2,20
14241042001,2,13,2,2,20
14200015001,2,11,2,2,20
14204054001,2,15,1,1,20
14223179001,2,16,1,1,20
11102002001,2,15,1,1,20
14204086001,2,13,1,1,20
14244053001,2,12,1,1,20
30052113001,2,13,1,1,20
14204083001,2,14,1,1,20
14204065001,2,13,1,1,20
14204021001,2,13,1,1,20
14210077001,2,10,1,1,20
14210120001,2,9,1,1,20
14210051001,2,8,1,1,20
14204044001,2,7,1,1,20
14204055001,2,6,1,1,20
14203062001,2,5,1,1,20
14210079001,2,6,1,1,20
14203056001,2,6,1,1,20
14020977001,2,6,1,1,20
14220078001,2,5,1,1,20
14021109001,2,4,1,1,20
14023212001,2,4,1,1,20
14203064001,2,4,1,1,20
14210067001,2,4,1,1,20
14130010001,2,20,20,20,20
12212910001,2,20,20,20,20
14021107001,2,19,19,19,19
14112040001,2,19,19,19,19
11103015001,2,18,3,3,18
11103375001,2,16,3,3,18
11110008001,2,17,3,3,18
14010043001,2,17,3,3,18
11103007001,2,16,3,3,18
14022029001,2,14,3,3,18
11103051001,2,17,3,3,18
11103098001,2,13,3,3,18
11103096001,2,15,3,3,18
12011412001,2,15,3,3,18
14353899001,2,14,3,3,18
12000059001,2,15,3,3,18
14001002001,2,18,1,1,18
12123057001,2,18,1,1,18
14104085001,2,15,1,1,18
14104086001,2,10,1,1,18
14312112001,2,9,1,1,18
14505148001,2,7,1,1,18
14350009001,2,7,1,1,18
14351042001,2,4,1,1,18
14311118001,2,3,1,1,18
11022025001,2,3,1,1,18
14851025001,2,18,18,18,18
14001010001,2,18,1,1,18
14330005001,2,16,3,3,18
14330010001,2,15,3,3,18
14111009001,2,13,3,3,18
12100039001,2,18,1,1,18
14311231001,2,7,1,1,18
12123069001,2,3,1,1,18
14851063001,2,18,3,3,18
11111011001,2,15,3,3,18
14023295001,2,14,3,3,18
14851072001,2,14,3,3,18
14105130001,2,15,2,2,18
14105129001,2,11,2,2,18
14001003001,2,7,1,1,18
14510110001,2,18,18,18,18
14511014001,2,18,18,18,18
14510100001,2,18,18,18,18
14021021001,2,18,18,18,18
14010094001,2,16,3,3,18
10002069001,2,18,3,3,18
14613906001,2,16,3,3,18
14613915001,2,16,3,3,18
14010019001,2,13,3,3,18
11111021001,2,13,3,3,18
14613907001,2,13,3,3,18
14010150001,2,14,3,3,18
14010025001,2,18,3,3,18
11101055001,2,15,3,3,18
14104108001,2,13,3,3,18
14204006001,2,14,3,3,18
14613007001,2,15,3,3,18
14506084001,2,14,3,3,18
11102009001,2,11,2,2,18
14612034001,2,12,2,2,18
12121003001,2,18,18,18,18
14612900001,2,16,3,3,18
14510111001,2,17,17,17,17
11050035001,2,15,4,4,16
14204129001,2,15,4,4,16
11103095001,2,15,4,4,16
11103176001,2,13,4,4,16
14506002001,2,12,2,2,16
14506490001,2,10,2,2,16
14111010001,2,13,2,2,16
14023252001,2,10,2,2,16
14506015001,2,9,2,2,16
14242133001,2,11,2,2,16
14121090001,2,15,1,1,16
14350005001,2,12,1,1,16
14120054001,2,8,1,1,16
14508013001,2,7,1,1,16
14301013001,2,7,1,1,16
14351056001,2,7,1,1,16
14300025001,2,4,1,1,16
14302024001,2,5,1,1,16
14506044001,2,4,1,1,16
14102009001,2,15,2,2,16
14131056001,2,16,2,2,16
14121094001,2,16,2,2,16
14104150001,2,15,2,2,16
14315017001,2,12,2,2,16
14315016001,2,10,2,2,16
14104151001,2,9,2,2,16
14010187001,2,16,1,1,16
14010149001,2,14,1,1,16
14010151001,2,8,1,1,16
14010186001,2,8,1,1,16
14010145001,2,7,1,1,16
14110003001,2,7,1,1,16
33551908001,2,4,1,1,16
14506225001,2,14,1,1,16
14510057001,2,16,16,16,16
14510069001,2,16,16,16,16
14510233001,2,16,16,16,16
14811007001,2,16,2,2,16
14833072001,2,15,2,2,16
14023302001,2,13,1,1,16
14023129001,2,11,1,1,16
14023132001,2,10,1,1,16
14220002001,2,6,1,1,16
12212011001,2,6,1,1,16
14120002001,2,4,1,1,16
12120094001,2,16,16,16,16
12234029001,2,14,5,5,15
14110056001,2,12,3,3,15
14010198001,2,13,1,1,15
14010208001,2,9,1,1,15
14361907001,2,6,1,1,15
14361012001,2,4,1,1,15
14110086001,2,14,1,1,15
14103030001,2,15,1,1,15
31500015001,2,13,1,1,15
14103057001,2,10,1,1,15
14224002001,2,7,1,1,15
12220013001,2,15,15,15,15
14510140001,2,15,15,15,15
11110060001,2,9,1,1,15
14021035001,2,11,1,1,15
12120025001,2,15,15,15,15
14311043001,2,15,15,15,15
12201108001,2,14,14,14,14
14023257001,2,6,1,1,14
14020937001,2,4,1,1,14
14023256001,2,3,1,1,14
12121005001,2,14,14,14,14
14104019001,2,14,14,14,14
14311058001,2,14,14,14,14
14510153001,2,13,13,13,13
14510133001,2,13,13,13,13
12233023001,2,11,4,4,12
11100008001,2,11,3,3,12
12130010001,2,12,3,3,12
11050060001,2,12,3,3,12
11110006001,2,12,2,2,12
14023164001,2,9,2,2,12
11103114001,2,10,2,2,12
12000060001,2,11,2,2,12
14613908001,2,10,2,2,12
14023115001,2,8,2,2,12
11103076001,2,8,2,2,12
14010199001,2,8,2,2,12
14850194001,2,7,2,2,12
14023034001,2,7,2,2,12
14010049001,2,12,1,1,12
14001066001,2,12,1,1,12
14101004001,2,12,1,1,12
14003054001,2,12,1,1,12
14010073001,2,11,1,1,12
14022002001,2,11,1,1,12
14001138001,2,10,1,1,12
14011005001,2,11,1,1,12
14011929001,2,11,1,1,12
14010211001,2,10,1,1,12
14010064001,2,11,1,1,12
14021006001,2,12,1,1,12
14023003001,2,11,1,1,12
12011114001,2,12,1,1,12
14011009001,2,11,1,1,12
14010041001,2,10,1,1,12
14020009001,2,9,1,1,12
14100009001,2,9,1,1,12
11050012001,2,10,1,1,12
14353005001,2,10,1,1,12
14021055001,2,11,1,1,12
14022118001,2,9,1,1,12
14240005001,2,10,1,1,12
12011113001,2,9,1,1,12
11021041001,2,10,1,1,12
14011004001,2,10,1,1,12
14022086001,2,9,1,1,12
14613009001,2,10,1,1,12
14001104001,2,9,1,1,12
14002013001,2,9,1,1,12
14010077001,2,8,1,1,12
14361010001,2,8,1,1,12
14361026001,2,7,1,1,12
14003011001,2,8,1,1,12
12011075001,2,7,1,1,12
14001073001,2,8,1,1,12
14013002001,2,7,1,1,12
14361162001,2,10,1,1,12
14506139001,2,7,1,1,12
14361104001,2,8,1,1,12
14011027001,2,8,1,1,12
14020030001,2,7,1,1,12
14303048001,2,7,1,1,12
14010289001,2,6,1,1,12
11111013001,2,6,1,1,12
12011254001,2,7,1,1,12
14203032001,2,7,1,1,12
14303933001,2,5,1,1,12
14011023001,2,7,1,1,12
14104011001,2,6,1,1,12
14506109001,2,6,1,1,12
12011085001,2,7,1,1,12
14013001001,2,6,1,1,12
14361065001,2,6,1,1,12
14361160001,2,7,1,1,12
14131026001,2,5,1,1,12
14000119001,2,5,1,1,12
14110163001,2,6,1,1,12
14111006001,2,5,1,1,12
14003001001,2,6,1,1,12
14011015001,2,5,1,1,12
14021036001,2,5,1,1,12
14240001001,2,6,1,1,12
14361041001,2,6,1,1,12
14001086001,2,6,1,1,12
14361044001,2,6,1,1,12
12011255001,2,6,1,1,12
14506164001,2,4,1,1,12
11050065002,2,5,1,1,12
12130075001,2,4,1,1,12
14022020001,2,4,1,1,12
14302079001,2,5,1,1,12
14506150001,2,5,1,1,12
14001084001,2,5,1,1,12
14242036001,2,5,1,1,12
14242042001,2,5,1,1,12
14001085001,2,5,1,1,12
14022001001,2,5,1,1,12
14500030001,2,4,1,1,12
11050038001,2,4,1,1,12
14121011001,2,4,1,1,12
14303001001,2,4,1,1,12
14023063001,2,3,1,1,12
12011333001,2,3,1,1,12
14200133001,2,3,1,1,12
14021054001,2,12,2,2,12
14111011001,2,12,2,2,12
14132074001,2,9,2,2,12
14020976001,2,8,2,2,12
14360022001,2,7,2,2,12
14331028001,2,8,2,2,12
14330011001,2,7,2,2,12
11050040002,2,7,2,2,12
14121173001,2,12,1,1,12
14244058001,2,12,1,1,12
14003013001,2,10,1,1,12
14010012001,2,11,1,1,12
14204062001,2,11,1,1,12
14000018001,2,12,1,1,12
14000021001,2,11,1,1,12
14010098001,2,9,1,1,12
14111142001,2,10,1,1,12
11032220001,2,10,1,1,12
12011277001,2,10,1,1,12
12123015001,2,10,1,1,12
14111143001,2,9,1,1,12
14133028001,2,10,1,1,12
14506070001,2,8,1,1,12
11051006001,2,8,1,1,12
11032027001,2,8,1,1,12
14120005001,2,9,1,1,12
14010029001,2,9,1,1,12
14361082001,2,9,1,1,12
11032218001,2,9,1,1,12
14370025001,2,9,1,1,12
14023149001,2,7,1,1,12
14102115001,2,8,1,1,12
14506005001,2,9,1,1,12
14243043001,2,8,1,1,12
11032218002,2,7,1,1,12
14361112001,2,8,1,1,12
14023035001,2,7,1,1,12
12011400001,2,6,1,1,12
14002003001,2,7,1,1,12
14361128001,2,8,1,1,12
14506060001,2,6,1,1,12
14244049001,2,7,1,1,12
12121056001,2,6,1,1,12
14133027001,2,7,1,1,12
14133007001,2,6,1,1,12
11050019002,2,6,1,1,12
11051013001,2,5,1,1,12
14102087001,2,5,1,1,12
14222087001,2,5,1,1,12
14506069001,2,5,1,1,12
14509036001,2,4,1,1,12
11032230001,2,4,1,1,12
11104005002,2,4,1,1,12
14000068001,2,4,1,1,12
14740024001,2,4,1,1,12
14353040001,2,3,1,1,12
14361009001,2,3,1,1,12
14851071001,2,11,2,2,12
14010194001,2,11,2,2,12
11101036001,2,7,2,2,12
14361129001,2,10,1,1,12
14011044001,2,10,1,1,12
14503024001,2,12,1,1,12
14023310001,2,11,1,1,12
14244933001,2,9,1,1,12
12010020001,2,12,1,1,12
14503048001,2,8,1,1,12
14121022001,2,7,1,1,12
14111004001,2,10,1,1,12
12010137001,2,9,1,1,12
14104016001,2,8,1,1,12
30450023001,2,8,1,1,12
65106030001,2,8,1,1,12
14104090001,2,7,1,1,12
12010002001,2,7,1,1,12
14102010001,2,7,1,1,12
12002023001,2,8,1,1,12
11022007001,2,7,1,1,12
11032021001,2,7,1,1,12
14000100001,2,7,1,1,12
14800004001,2,7,1,1,12
14601047001,2,5,1,1,12
14351052001,2,5,1,1,12
14104102001,2,7,1,1,12
14244934001,2,5,1,1,12
14700078001,2,5,1,1,12
14001037001,2,5,1,1,12
14361093001,2,5,1,1,12
11050029001,2,4,1,1,12
14102008001,2,4,1,1,12
12000011001,2,3,1,1,12
12000152001,2,4,1,1,12
14101081001,2,4,1,1,12
14633021001,2,4,1,1,12
14510103001,2,12,12,12,12
14510265001,2,12,12,12,12
11050017001,2,10,3,3,12
10022011001,2,11,2,2,12
14111002001,2,11,2,2,12
11110085001,2,12,2,2,12
11101029001,2,12,2,2,12
12105009001,2,12,2,2,12
10023080001,2,9,2,2,12
11111025001,2,8,2,2,12
14613024001,2,7,2,2,12
14612088001,2,12,1,1,12
14505046001,2,12,1,1,12
12010110001,2,11,1,1,12
14620999001,2,11,1,1,12
11071898001,2,12,1,1,12
31466156001,2,11,1,1,12
35751019001,2,10,1,1,12
14243044001,2,11,1,1,12
14002051001,2,11,1,1,12
14620057001,2,12,1,1,12
14001035001,2,12,1,1,12
14620021001,2,10,1,1,12
14700026001,2,10,1,1,12
10052035001,2,8,1,1,12
14121119001,2,8,1,1,12
14010055001,2,10,1,1,12
14801003001,2,8,1,1,12
14822049001,2,8,1,1,12
14841003001,2,8,1,1,12
14601031001,2,11,1,1,12
14243040001,2,11,1,1,12
10052011001,2,8,1,1,12
14230432001,2,8,1,1,12
14121112001,2,8,1,1,12
14616001001,2,11,1,1,12
14601030001,2,8,1,1,12
14616054001,2,9,1,1,12
14620114001,2,9,1,1,12
11022014001,2,8,1,1,12
14244027001,2,8,1,1,12
14621045001,2,9,1,1,12
10052017001,2,8,1,1,12
11073902001,2,9,1,1,12
14820029001,2,7,1,1,12
11071001001,2,8,1,1,12
14202021001,2,7,1,1,12
14022093001,2,7,1,1,12
14220005001,2,8,1,1,12
14833034001,2,8,1,1,12
12212015001,2,8,1,1,12
14833013001,2,7,1,1,12
14601999001,2,7,1,1,12
11070024001,2,8,1,1,12
12120006001,2,7,1,1,12
14121064001,2,7,1,1,12
14303934001,2,6,1,1,12
14630022001,2,7,1,1,12
14242151001,2,7,1,1,12
12011067001,2,5,1,1,12
14243061001,2,6,1,1,12
14315003001,2,6,1,1,12
14600898001,2,5,1,1,12
31567052001,2,7,1,1,12
12102152001,2,6,1,1,12
11070011001,2,7,1,1,12
14121075001,2,6,1,1,12
11070003001,2,6,1,1,12
14340006001,2,5,1,1,12
14121129001,2,6,1,1,12
14010293001,2,5,1,1,12
14104060001,2,5,1,1,12
14121093001,2,5,1,1,12
14242149001,2,5,1,1,12
14220071001,2,5,1,1,12
14121105001,2,4,1,1,12
14120044001,2,5,1,1,12
14222053001,2,5,1,1,12
14002021001,2,5,1,1,12
14244045001,2,4,1,1,12
14620903001,2,5,1,1,12
11073902002,2,5,1,1,12
14002027001,2,4,1,1,12
14820001001,2,4,1,1,12
14616017001,2,5,1,1,12
14611020001,2,5,1,1,12
14615002001,2,4,1,1,12
11040039001,2,4,1,1,12
14244011001,2,4,1,1,12
14222019001,2,3,1,1,12
14632223001,2,4,1,1,12
31568019001,2,4,1,1,12
14615107001,2,3,1,1,12
14210005001,2,3,1,1,12
14113013001,2,3,1,1,12
14632005001,2,3,1,1,12
14222025001,2,3,1,1,12
12000377001,2,3,1,1,12
14111025001,2,12,12,12,12
14244015001,2,8,2,2,12
14244028001,2,7,2,2,12
14506049001,2,8,1,1,12
14506066001,2,7,1,1,12
14615108001,2,11,1,1,12
12020243001,2,7,1,1,12
12102142001,2,7,1,1,12
14223176001,2,8,1,1,12
14630027001,2,8,1,1,12
12101004001,2,8,1,1,12
14620110001,2,6,1,1,12
14620119001,2,6,1,1,12
12020232001,2,5,1,1,12
12020473001,2,4,1,1,12
12020485001,2,4,1,1,12
12010262001,2,4,1,1,12
14223178001,2,3,1,1,12
12020165001,2,3,1,1,12
12020068001,2,4,1,1,12
14630034001,2,2,1,1,12
14850034001,2,10,10,10,10
14001028001,2,10,1,1,10
14121006001,2,8,1,1,10
14001019001,2,9,1,1,10
31235016001,2,8,1,1,10
14121004001,2,8,1,1,10
14001058001,2,8,1,1,10
14121061001,2,6,1,1,10
14110051001,2,5,1,1,10
14000015001,2,10,2,2,10
14112009001,2,10,1,1,10
14111008001,2,10,1,1,10
14506099001,2,8,1,1,10
14010068001,2,8,1,1,10
14011041001,2,9,1,1,10
14000061001,2,6,1,1,10
14223080001,2,7,1,1,10
14222042001,2,6,1,1,10
14111029001,2,7,1,1,10
14112053001,2,4,1,1,10
14010200001,2,4,1,1,10
14244039001,2,4,1,1,10
14242037001,2,8,1,1,10
14112038001,2,7,1,1,10
14132116001,2,6,1,1,10
14110019001,2,8,1,1,10
14200049001,2,5,1,1,10
14110010001,2,5,1,1,10
14110002001,2,5,1,1,10
14510199001,2,10,10,10,10
14510098001,2,10,10,10,10
14511036001,2,10,10,10,10
14510127001,2,10,10,10,10
14222095001,2,10,1,1,10
14242131001,2,9,1,1,10
14222070001,2,10,1,1,10
14615041001,2,10,1,1,10
14132071001,2,9,1,1,10
14200011001,2,9,1,1,10
14242009001,2,8,1,1,10
14121053001,2,8,1,1,10
14242155001,2,7,1,1,10
14200047001,2,7,1,1,10
14242056001,2,6,1,1,10
14241030001,2,6,1,1,10
14203048001,2,5,1,1,10
14200018001,2,6,1,1,10
14242039001,2,5,1,1,10
11042008001,2,5,1,1,10
14506096001,2,5,1,1,10
14200046001,2,5,1,1,10
14222071001,2,4,1,1,10
14311135001,2,10,10,10,10
12122050001,2,10,10,10,10
14242003001,2,4,1,1,10
14220019001,2,3,1,1,10
14243107001,2,3,1,1,10
14111055001,2,4,1,1,9
14121269001,2,9,9,9,9
14511011001,2,9,9,9,9
12122003001,2,9,9,9,9
14850093001,2,8,8,8,8
12201080001,2,8,2,2,8
14204043001,2,8,1,1,8
14023017001,2,7,1,1,8
14311027001,2,8,1,1,8
14000050001,2,7,1,1,8
14111015001,2,6,1,1,8
14506286001,2,5,1,1,8
14000066001,2,6,1,1,8
14242134001,2,4,1,1,8
14010009001,2,4,1,1,8
14506375001,2,4,1,1,8
14023032001,2,3,1,1,8
14133914001,2,4,1,1,8
10023027001,2,6,2,2,8
14804014001,2,7,2,2,8
14110024001,2,7,1,1,8
14110011001,2,5,1,1,8
11111019001,2,8,2,2,8
11010042001,2,8,2,2,8
11050076001,2,8,2,2,8
12010234001,2,7,2,2,8
11050046001,2,6,2,2,8
11103369001,2,8,2,2,8
11050033001,2,6,2,2,8
11103035001,2,6,2,2,8
14103155001,2,8,8,8,8
10023106001,2,8,2,2,8
12212035001,2,8,2,2,8
12103008001,2,5,1,1,8
14240017001,2,7,1,1,8
14833086001,2,6,1,1,8
12123111001,2,8,8,8,8
14111031001,2,8,8,8,8
12120061001,2,8,8,8,8
11103133001,2,8,8,8,8
14810017001,2,6,1,1,8
12221006001,2,7,7,7,7
14510101001,2,7,7,7,7
12130045001,2,6,1,1,6
14850195001,2,6,1,1,6
14613016001,2,5,1,1,6
14020960001,2,6,1,1,6
14022033001,2,4,1,1,6
14616019001,2,5,1,1,6
14611013001,2,6,1,1,6
14020019001,2,4,1,1,6
14331044001,2,4,1,1,6
14010192001,2,3,1,1,6
14022012001,2,6,1,1,6
14102182001,2,5,1,1,6
14330018001,2,6,1,1,6
14506159001,2,5,1,1,6
14022041001,2,5,1,1,6
14023012001,2,6,1,1,6
14227005001,2,6,1,1,6
14011043001,2,5,1,1,6
