item_code;item_name;box_length;box_width;box_height;box_volume;box_weight;number_of_item_in_a_box;item_volume;item_unit;item_order_frequency;item_relative_importance;item_quantity_order_mean;item_quantity_order_std;item_quantity_order_total;item_quantity_order_unique;item_quantity_order_unique_frequency;item_class;item_initial_quantity_inventory
10011008001;樹頂100純蘋果汁1000ml;39.00.00;17.00;26.00.00;17238.0;11.38;10.00;1723.08.00;PCS;60.00.00;0.7598440025999567;2.415;0,102083333;157;[1, 2, 3, 4, 6, 7, 10];[22, 28, 3, 4, 5, 2, 1];C;5
10011016001;黑松蘋果C/TP300ml;35.00.00;20.00;13.00;9100.00.00;07.09;24.00.00;379.02.00;PCS;207.00.00;0.5017949700838319;21.445;15.235;4482;[6, 12, 18, 24, 30, 48, 72];[72, 10, 2, 90, 1, 31, 3];C;38
10011021001;光泉果汁時刻100蘋果綜合果汁 200ml;33.00.00;16.00;13.00;6864.00.00;05.38;24.00.00;286.00.00;PCS;41.00.00;0.8114831419476342;15.571;10.184;654;[6, 12, 18, 24, 30, 48];[19, 3, 1, 17, 1, 1];C;27
10011023001;義美寶吉純果汁蘋果TP125ml;27.00.00;16.00;09.00;3888.00.00;03.41;24.00.00;162.00.00;PCS;119.00.00;0.6274428759520675;12.878;9.524;1584;[6, 12, 18, 24, 48];[68, 17, 2, 33, 3];C;24
10011028001;樹頂100純蘋果汁 300ml;40.00.00;27.00.00;16.00;17280.0;11.36;24.00.00;720.00.00;PCS;14.00;0.9209213179780337;4.235;1.786;72;[1, 2, 3, 4, 5, 6];[1, 3, 2, 3, 1, 7];C;7
10012002001;囍瑞100純天然柳橙原汁1L;36.00.00;20.00;20.00;14400.0;13.28;12.00;1200.00.00;PCS;04.00;0.9811303144947584;08.05;10.661;34;[1, 2, 7, 24];[1, 1, 1, 1];C;20
10012004001;美粒果柳橙汁Pet1250ml;36.00.00;27.00.00;30.00.00;29160.0;16.02;12.00;2430.00.00;PCS;147.00.00;0.5832236129397843;11.695;9.738;1766;[1, 2, 3, 4, 5, 6, 9, 11, 12, 15, 24, 26];[17, 27, 8, 5, 2, 12, 1, 1, 30, 1, 24, 23];C;23
10012006001;義美寶吉純果汁柳橙TP125ml;28.00.00;16.00;09.00;4032.00.00;03.04;24.00.00;168.00.00;PCS;95.00.00;0.6739587673538774;12.18;9.437;1218;[6, 12, 18, 24, 30, 48];[56, 19, 4, 17, 1, 3];C;23
10012008001;樹頂100純柳橙汁200ml;33.00.00;16.00;13.00;6864.00.00;05.45;24.00.00;286.00.00;PCS;04.00;0.9811436476058732;09.00;3.464;36;[6, 12];[2, 2];C;13
10012009001;樹頂100純柳橙汁1000ml;29.00.00;18.00;26.00.00;13572.0;11.27;10.00;1357.02.00;PCS;07.00;0.96302394960084;1.429;0,371527778;10;[1, 2];[4, 3];C;2
10012011001;黑松柳橙C/TP300ml;35.00.00;20.00;13.00;9100.00.00;0,352777778;24.00.00;379.02.00;PCS;141.00.00;0.5913768103864936;24.00.00;17.853;3456;[6, 12, 18, 24, 36, 48, 72];[44, 12, 2, 52, 1, 27, 6];C;44
10012899001;美粒果柳橙汁450mlPet;40.00.00;27.00.00;22.00;23760.0;0,519444444;24.00.00;990.00.00;PCS;99.00.00;0.6671255479075349;17.495;16.922;1872;[4, 8, 12, 16, 20, 24, 28, 44, 48, 96];[39, 15, 9, 3, 1, 19, 4, 3, 13, 1];C;37
10012907001;光泉果汁時刻100柳橙綜合果汁 200ml;33.00.00;16.00;13.00;6864.00.00;05.34;24.00.00;286.00.00;PCS;45.00.00;0.7977767037216046;0,51875;15.205;546;[6, 12, 18, 24, 48, 96];[34, 2, 3, 5, 1, 1];C;28
10013003001;黑松葡萄C/TP300ml;35.00.00;20.00;13.00;9100.00.00;07.09;24.00.00;379.02.00;PCS;234.00.00;0.4621222979617006;17.619;12.127;4158;[6, 12, 18, 24, 36, 48];[96, 17, 3, 101, 1, 18];B;49
10013004001;囍瑞100純天然紅葡萄原汁1L;36.00.00;20.00;20.00;14400.0;13.28;12.00;1200.00.00;PCS;06.00;0.9689171847135881;04.00;4.382;24;[1, 3, 6, 12];[3, 1, 1, 1];C;9
10013005001;光泉果汁時刻葡萄汁TP250ml;34.00.00;20.00;11.00;7480.00.00;0,299305556;24.00.00;311.07.00;PCS;161.00.00;0.5621872968783853;26.161;15.911;4212;[6, 12, 18, 24, 30, 48, 72];[28, 11, 1, 85, 1, 29, 6];C;43
10013007001;光泉果汁時刻100葡萄綜合果汁 200ml;33.00.00;16.00;13.00;6864.00.00;05.38;24.00.00;286.00.00;PCS;11.00;0.9383043615939735;19.091;16.282;210;[6, 12, 24, 48];[5, 1, 3, 2];C;36
10013011001;波蜜一日水果100葡萄綜合果汁250ml;32.00.00;17.00;13.00;7072.00.00;05.00;18.00;392.09.00;PCS;02.00;0.9922501291645139;06.00;00.00;12;[6];[2];C;6
10013012001;義美寶吉純果汁葡萄TP125ml;27.00.00;16.00;09.00;3888.00.00;03.41;24.00.00;162.00.00;PCS;143.00.00;0.5885335244412593;12.248;9.107;1776;[6, 12, 18, 24, 36, 42, 48];[84, 21, 3, 33, 1, 1, 2];C;22
10014001001;波蜜100蘋果葡萄汁TP160ml;33.00.00;16.00;10.00;5280.00.00;04.36;24.00.00;220.00.00;PCS;01.00;0.9969167180546991;06.00;00.00;6;[6];[1];C;6
10014005001;鮮剖100椰子汁含椰肉520ml;41.00.00;27.00.00;18.00;19926.0;0,629166667;24.00.00;830.03.00;PCS;04.00;0.9811569807169881;05.25;2.872;21;[3, 6, 9];[2, 1, 1];C;9
10014006001;樹頂100蜜桃綜合果汁 1L;29.00.00;18.00;26.00.00;13572.0;11.428;10.00;1357.02.00;PCS;05.00;0.9749304178263696;02.06;1.517;13;[1, 3, 4];[2, 1, 2];C;5
10014009001;崇德發天然黑麥汁Btl330ml;40.00.00;27.00.00;17.00;18360.0;12.08;24.00.00;765.00.00;PCS;124.00.00;0.6164663922267962;15.686;13.243;2196;[6, 12, 18, 24, 30, 36, 42, 48, 96];[58, 31, 12, 24, 2, 3, 2, 7, 1];C;32
10014014001;噶瑪蘭麥汁can 310ml;40.00.00;27.00.00;13.00;14040.0;0,392361111;24.00.00;585.00.00;PCS;08.00;0.9568173863768937;15.06;9.033;156;[6, 12, 24];[4, 1, 5];C;29
10014018001;太陽牌加州梅汁Pet 946ml;38.00.00;30.00.00;26.00.00;29640.0;23.00;12.00;2470.00.00;PCS;04.00;0.9811703138281028;03.05;2.082;14;[1, 3, 4, 6];[1, 1, 1, 1];C;6
10014020001;崇德發天然黑麥汁Can330ml;41.00.00;17.00;13.00;9061.00.00;0,397222222;24.00.00;377.05.00;PCS;88.00.00;0.6915718071365478;15.587;12.675;1434;[6, 12, 18, 24, 30, 36, 48];[41, 19, 5, 16, 1, 2, 8];C;30
10014021001;COCO XIM有機椰子水;33.00.00;26.00.00;26.00.00;22308.0;13.22;12.00;1859.00.00;PCS;03.00;0.9871402143297612;4.667;2.309;14;[2, 6];[1, 2];C;8
10014023001;優鮮沛綜合果汁蔓越莓TP250ml;35.00.00;21.00;11.00;8085.00.00;0,294444444;24.00.00;336.09.00;PCS;219.00.00;0.4847685871902135;0,885416667;14.363;4980;[6, 12, 18, 24, 30, 36, 42, 48, 96];[76, 19, 15, 89, 4, 2, 5, 29, 1];B;60
10014024001;酷椰嶼椰子汁250ml;35.00.00;18.00;14.00;8820.00.00;0,302083333;24.00.00;367.05.00;PCS;20.00;0.8894251762470625;10.08;8.618;216;[6, 12, 18, 30, 36];[13, 3, 2, 1, 1];C;20
10014027001;台酒烏梅黑麥汁 Can 330ml;39.00.00;27.00.00;12.00;12636.0;09.05;24.00.00;526.05.00;PCS;01.00;0.9969200513324777;12.00;8.485;24;[6, 18];[1, 1];C;33
10014028001;光泉果汁時刻芭芒柳汁TP250ml;34.00.00;20.00;11.00;7480.00.00;0,29375;24.00.00;311.07.00;PCS;236.00.00;0.4589823502941618;24.448;14.863;5892;[6, 12, 18, 24, 36, 42, 48, 60];[58, 11, 7, 110, 1, 1, 51, 2];B;64
10014029001;椰活100純椰子水 500ml;41.00.00;28.00.00;18.00;20664.0;0,563888889;24.00.00;861.00.00;PCS;27.00.00;0.8589756837386043;11.06;10.994;348;[3, 6, 9, 15, 18, 24, 48];[11, 7, 1, 2, 1, 7, 1];C;25
10014030001;優鮮沛蔓越莓綜合果汁Pet500ml;42.00.00;29.00.00;24.00.00;29232.0;0,595833333;24.00.00;1218.00.00;PCS;20.00;0.8894918418026366;9.217;10.335;212;[4, 8, 16, 24, 44];[16, 2, 1, 3, 1];C;22
10014032001;黑松百香果C/TP300ml;35.00.00;20.00;13.00;9100.00.00;0,352777778;24.00.00;379.02.00;PCS;87.00.00;0.6939151014149764;21.099;14.788;1920;[6, 12, 18, 24, 30, 48];[32, 5, 3, 34, 1, 16];C;38
10014033001;黑松蜜桃C/TP300ml;35.00.00;20.00;13.00;9100.00.00;0,35625;24.00.00;379.02.00;PCS;165.00.00;0.5545540907651539;20.571;15.01;3456;[6, 12, 18, 24, 48];[63, 13, 1, 61, 30];C;37
10014034001;老北京御品酸梅湯TP300ml;35.00.00;20.00;13.00;9100.00.00;0,351388889;24.00.00;379.02.00;PCS;22.00;0.8802486625222913;13.304;10.998;306;[6, 12, 18, 24, 30, 48];[13, 3, 1, 4, 1, 1];C;26
10014037001;好聖地100椰子水 350ml;40.00.00;27.00.00;13.00;14040.0;10.08;24.00.00;585.00.00;PCS;17.00;0.9053615773070449;4.412;2.399;75;[3, 6, 9];[12, 2, 3];C;7
10014041001;噶瑪蘭檸檬麥汁330ml;39.00.00;26.00.00;20.00;20280.0;0,603472222;24.00.00;845.00.00;PCS;05.00;0.9749470842152631;10.08;7.823;54;[6, 12, 24];[3, 1, 1];C;19
10014043001;囍瑞100覆盆莓綜合原汁1L;36.00.00;20.00;20.00;14400.0;13.03;12.00;1200.00.00;PCS;01.00;0.9969233846102565;12.00;00.00;12;[12];[1];C;12
10014044001;SAKI水蜜桃果汁180ML;33.00.00;27.00.00;12.00;10692.0;06.02;30.00.00;356.04.00;PCS;02.00;0.9922567957200713;30.00.00;00.00;60;[30];[2];C;30
10014046001;崇德發天然黑麥汁Btl500ml;27.00.00;21.00;27.00.00;15309.0;10.00;12.00;1275.08.00;PCS;01.00;0.9969267178880352;12.00;00.00;12;[12];[1];C;12
10014051001;崇德發易開罐黑麥汁250ml;33.00.00;22.00;13.00;9438.00.00;07.00;24.00.00;393.03.00;PCS;69.00.00;0.7373410443159281;28.274;9.246;2064;[24, 48];[60, 13];C;40
10014053001;好聖地蜂蜜蘆薈露 350ml;41.00.00;28.00.00;14.00;16072.0;10.35;24.00.00;669.07.00;PCS;03.00;0.9871502141630972;10.05;0,379166667;42;[3, 18];[2, 2];C;23
10014055001;鮮剖100純椰子汁 500ml;39.00.00;26.00.00;23.00;23322.0;13.02;24.00.00;971.08.00;PCS;01.00;0.9969300511658139;24.00.00;00.00;24;[24];[1];C;24
10014058001;貝思寶兒熱帶水果汁300ml　;40.00.00;27.00.00;15.00;16200.0;11.34;24.00.00;675.00.00;PCS;03.00;0.9871602139964334;3.667;2.517;11;[1, 4, 6];[1, 1, 1];C;7
10014059001;台鳳100％鳳梨純汁Can350ml;40.00.00;27.00.00;13.00;14040.0;10.00;24.00.00;585.00.00;PCS;05.00;0.9749637506041566;08.04;3.286;42;[6, 12];[3, 2];C;12
10014062001;囍瑞純天然蔓越莓汁200ml;33.00.00;15.00;13.00;6435.00.00;05.05;24.00.00;268.01.00;PCS;03.00;0.9871702138297695;08.00;3.464;24;[6, 12];[2, 1];C;12
10014067001;愛之味莎莎亞椰奶TP250ml;41.00.00;17.00;14.00;9758.00.00;0,302083333;24.00.00;406.06.00;PCS;10.00;0.9449709171513808;14.182;9.776;156;[6, 18, 24, 30];[6, 1, 3, 1];C;26
10014069001;波蜜芭樂汁300ml;35.00.00;20.00;13.00;9100.00.00;0,359027778;24.00.00;379.02.00;PCS;01.00;0.9969333844435926;06.00;00.00;6;[6];[1];C;6
10014073001;台酒紅麴黑麥汁Can330 ml;41.00.00;27.00.00;13.00;14391.0;09.00;24.00.00;599.06.00;PCS;08.00;0.9568440525991233;14.25;7.815;114;[6, 12, 18, 24];[3, 1, 2, 2];C;23
10014074001;德國卡麥隆黑麥汁330ml;41.00.00;28.00.00;12.00;13776.0;08.08;24.00.00;574.00.00;PCS;27.00.00;0.8590656822386293;12.00;11.362;360;[6, 12, 24, 42, 54];[18, 7, 3, 1, 1];C;26
10014075001;卡麥隆石榴黑麥汁330ml;41.00.00;28.00.00;12.00;13776.0;0,385416667;24.00.00;574.00.00;PCS;01.00;0.9969367177213713;06.00;00.00;6;[6];[1];C;6
10014076001;德國卡麥隆檸檬黑麥汁330ml;40.00.00;28.00.00;12.00;13440.0;0,399305556;24.00.00;560.00.00;PCS;16.00;0.9104014933084449;12.06;6.992;252;[6, 12, 18, 24];[8, 6, 2, 4];C;23
10014080001;樹頂100蔓越莓綜合果汁200ml;41.00.00;27.00.00;16.00;17712.0;12.41;24.00.00;738.00.00;PCS;29.00.00;0.8508158197363377;7.655;3.894;222;[6, 12, 24];[23, 5, 1];C;12
10014081001;樹頂100石榴莓綜合果汁200ml;41.00.00;27.00.00;16.00;17712.0;12.41;24.00.00;738.00.00;PCS;03.00;0.9871802136631056;06.00;00.00;18;[6];[3];C;6
10014083001;黑松桂花烏梅汁 900ml;31.00.00;23.00;26.00.00;18538.0;12.01;12.00;1544.08.00;PCS;122.00.00;0.6209963167280546;3.048;1.938;384;[1, 2, 3, 4, 6, 10, 12];[3, 82, 1, 21, 16, 1, 2];C;6
10014086001;酷椰嶼100純椰子汁350ml;40.00.00;27.00.00;23.00;24840.0;9.372;24.00.00;1035.00.00;PCS;28.00.00;0.8548724187930201;13.103;13.686;380;[4, 8, 12, 24, 44, 48];[13, 7, 1, 5, 1, 2];C;28
10014090001;波蜜多果汁TP250ml;35.00.00;20.00;11.00;7700.00.00;0,292361111;24.00.00;320.08.00;PCS;340.00.00;0.340784320261329;26.703;14.185;9186;[6, 12, 18, 24, 48, 54];[60, 6, 6, 184, 87, 1];B;64
10014092001;美粒果白葡萄加蘆薈Pet1250ml;37.00.00;26.00.00;28.00.00;26936.0;16.31;12.00;2244.07.00;PCS;74.00.00;0.7258612356460725;3.827;4.819;287;[1, 2, 3, 4, 6, 12, 24];[26, 23, 7, 5, 3, 9, 2];C;9
10014097001;老北京酸梅湯Pet900ml;30.00.00;23.00;24.00.00;16560.0;12.18;12.00;1380.00.00;PCS;06.00;0.9689371843802603;06.00;9.011;36;[1, 2, 6, 24];[2, 2, 1, 1];C;16
10014101001;義美酸梅湯250ml;35.00.00;20.00;11.00;7700.00.00;0,299305556;24.00.00;320.08.00;PCS;22.00;0.8803219946334228;14.455;8.617;318;[6, 12, 18, 24];[10, 2, 1, 9];C;24
10014103001;樹頂100石榴莓綜合果汁1L;39.00.00;17.00;26.00.00;17238.0;11.312;10.00;1723.08.00;PCS;03.00;0.9871902134964418;1.667;1.155;5;[1, 3];[2, 1];C;3
10014106001;噶瑪蘭麥汁Btl330ml;39.00.00;26.00.00;20.00;20280.0;13.892;24.00.00;845.00.00;PCS;08.00;0.956870718821353;16.00;10.392;144;[6, 12, 18, 24, 36];[3, 2, 1, 2, 1];C;29
10014109001;崇德發檸檬黑麥汁Btl330ml;40.00.00;27.00.00;18.00;19440.0;12.11;24.00.00;810.00.00;PCS;19.00;0.895021749637506;8.571;4.479;180;[6, 12, 24];[14, 6, 1];C;15
10014110001;鮮剖100純天然椰子汁520ml;40.00.00;27.00.00;19.00;20520.0;0,632638889;24.00.00;855.00.00;PCS;03.00;0.9872002133297778;05.00;1.732;15;[3, 6];[1, 2];C;7
10014111001;崇德發白麥檸檬汁Can 330ml;41.00.00;28.00.00;12.00;13776.0;0,382638889;24.00.00;574.00.00;PCS;15.00;0.9157780703654939;15.176;11.833;258;[6, 12, 18, 24, 36, 48];[6, 6, 1, 2, 1, 1];C;30
10014112001;悅氏洛神仙楂茶1000ml;31.00.00;23.00;27.00.00;19251.0;13.03;12.00;1604.03.00;PCS;01.00;0.9969400509991501;12.00;00.00;12;[12];[1];C;12
10014113001;崇德發減糖黑麥汁Can 330ml;41.00.00;28.00.00;12.00;13776.0;08.07;24.00.00;574.00.00;PCS;89.00.00;0.6883118614689755;15.853;11.706;1506;[6, 12, 18, 24, 30, 36, 42, 48];[39, 19, 3, 25, 1, 1, 2, 5];C;30
10014117001;波蜜芭樂汁PET580ml;42.00.00;27.00.00;24.00.00;27216.0;15.05;24.00.00;1134.00.00;PCS;25.00.00;0.8669122181296979;11.333;8.343;340;[4, 8, 12, 16, 24];[12, 6, 3, 1, 8];C;23
10014119001;鮮剖蜂蜜蘆薈汁CAN520ml;41.00.00;27.00.00;18.00;19926.0;14.05;24.00.00;830.03.00;PCS;03.00;0.987210213163114;09.00;5.196;27;[3, 12];[1, 2];C;15
10014123001;紅牌水蜜桃汁飲料 490ml;41.00.00;28.00.00;18.00;20664.0;12.906;24.00.00;861.00.00;PCS;02.00;0.9922634622756288;03.00;00.00;6;[3];[2];C;3
10014126001;台酒原味黑麥汁 330ml;41.00.00;27.00.00;13.00;14391.0;09.00;24.00.00;599.06.00;PCS;25.00.00;0.8669955500741654;18.207;10.933;528;[6, 12, 18, 24, 42, 48];[9, 3, 2, 13, 1, 1];C;33
10014127001;紅牌芒果綜合果汁飲料 490ml;41.00.00;28.00.00;18.00;20664.0;0,564583333;24.00.00;861.00.00;PCS;01.00;0.9969433842769287;03.00;00.00;3;[3];[1];C;3
10014130001;崇德發白麥汁330ml;40.00.00;27.00.00;17.00;18360.0;0,525;24.00.00;765.00.00;PCS;15.00;0.9158280695321744;23.294;24.545;396;[6, 12, 24, 48, 96];[8, 1, 4, 3, 1];C;52
10014132001;大西洋芭樂汁Pet580ml;42.00.00;28.00.00;24.00.00;28224.0;0,688888889;24.00.00;1176.00.00;PCS;06.00;0.9689571840469325;7.333;8.165;44;[4, 24];[5, 1];C;16
10014212001;VITA HYDRO 火烤100純椰子水 1000ml;44.00.00;18.00;27.00.00;21384.0;08.00;12.00;1782.00.00;PCS;09.00;0.9508008199863336;04.06;3.239;46;[1, 2, 3, 4, 6, 7, 9, 10];[2, 1, 2, 1, 1, 1, 1, 1];C;9
10014214001;Innocent 100 椰子水 1L;44.00.00;18.00;27.00.00;21384.0;08.00;06.00;3564.00.00;PCS;08.00;0.9568973850435826;02.05;1.509;25;[1, 2, 3, 5];[3, 3, 2, 2];C;5
10014898001;美粒果白葡萄蘆薈450mlPet;40.00.00;27.00.00;22.00;23760.0;0,51875;24.00.00;990.00.00;PCS;35.00.00;0.8303594940084332;0,425694444;7.691;360;[4, 8, 12, 16, 24];[18, 8, 2, 2, 7];C;19
10014905001;崇德發多醣體護衛汁第二代200ml;37.00.00;25.00.00;17.00;15725.0;0,393055556;24.00.00;655.02.00;PCS;14.00;0.9209679838669356;21.00;12.586;336;[6, 12, 18, 24, 48];[3, 2, 3, 6, 2];C;38
10015005001;津津綠蘆筍汁Pet600ml;38.00.00;26.00.00;24.00.00;23712.0;0,679861111;24.00.00;988.00.00;PCS;02.00;0.9922701288311861;10.00;8.485;20;[4, 16];[1, 1];C;19
10015007001;津津蘆筍汁Can245ml;33.00.00;22.00;14.00;10164.0;07.26;24.00.00;423.05.00;PCS;225.00.00;0.4758554024099598;31.138;13.989;7224;[24, 48, 72, 96];[174, 51, 3, 4];B;68
10015008001;津津蘆筍汁Pet1500 ml;38.00.00;28.00.00;32.00.00;34048.0;19.29;12.00;2837.03.00;PCS;45.00.00;0.7979267012216463;3.213;2.064;151;[1, 2, 3, 4, 5, 6];[14, 11, 2, 3, 5, 12];C;6
10015010001;波蜜漢宮蘆筍汁TP250ml;35.00.00;20.00;11.00;7700.00.00;0,294444444;24.00.00;320.08.00;PCS;222.00.00;0.4818253029116181;25.741;15.406;5766;[6, 12, 18, 24, 30, 48, 72, 96];[49, 5, 3, 113, 1, 51, 1, 1];B;66
10015011001;光泉正庄蘆筍汁TP250ml;34.00.00;20.00;11.00;7480.00.00;0,295138889;24.00.00;311.07.00;PCS;107.00.00;0.6526491225146247;20.411;14.295;2184;[6, 12, 24, 36, 48];[40, 5, 45, 1, 16];C;36
10016002001;可果美100蕃茄檸檬汁280ml;36.00.00;24.00.00;16.00;13824.0;0,35625;24.00.00;576.00.00;PCS;13.00;0.9268412193130114;12.889;12.058;232;[1, 4, 8, 10, 12, 16, 24, 48];[2, 5, 2, 1, 2, 1, 4, 1];C;31
10016006001;愛之味鮮採蕃茄汁-Oligo保健 250ml;40.00.00;16.00;13.00;8320.00.00;06.07;24.00.00;346.07.00;PCS;02.00;0.9922767953867435;06.00;00.00;12;[6];[2];C;6
10016011001;可果美無鹽蕃茄汁Can340ml;40.00.00;27.00.00;12.00;12960.0;0,442361111;24.00.00;540.00.00;PCS;20.00;0.8895585073582107;11.05;10.766;276;[4, 8, 12, 16, 20, 24, 32, 44];[12, 3, 2, 1, 2, 2, 1, 1];C;25
10016014001;統一嚴選素材番茄汁Can340ml;40.00.00;27.00.00;13.00;14040.0;10.09;24.00.00;585.00.00;PCS;43.00.00;0.8034232762787287;25.75;15.307;1236;[6, 12, 18, 24, 36, 48];[8, 5, 6, 15, 1, 13];C;45
10016015001;波蜜紅蕃茄汁TP250ml;35.00.00;20.00;11.00;7700.00.00;06.58;24.00.00;320.08.00;PCS;90.00.00;0.6841185980233663;26.933;13.104;2424;[6, 12, 24, 48];[10, 5, 54, 21];C;41
10016018001;愛之味鮮採蕃茄汁-Oligo腸道保 530ml;41.00.00;28.00.00;25.00.00;28700.0;14.05;24.00.00;1195.08.00;PCS;01.00;0.9969467175547074;12.00;5.657;24;[8, 16];[1, 1];C;30
10016020001;鮮採蕃茄綜合蔬菜汁升級配方 530ml;41.00.00;28.00.00;25.00.00;28700.0;14.05;24.00.00;1195.08.00;PCS;59.00.00;0.7636406059899001;8.194;6.772;508;[4, 8, 12, 20, 24];[35, 15, 3, 1, 8];C;16
10016021001;SAKI番茄汁180ML;33.00.00;27.00.00;12.00;10692.0;06.02;30.00.00;356.04.00;PCS;03.00;0.98722021299645;16.00;17.321;48;[6, 36];[2, 1];C;34
10020002001;貝納頌榛果拿鐵咖啡TP375;40.00.00;19.00;14.00;10640.0;09.06;24.00.00;443.03.00;PCS;65.00.00;0.7489808503191614;10.913;10.792;753;[3, 6, 9, 12, 15, 18, 21, 24, 48];[32, 11, 2, 2, 1, 2, 2, 15, 2];C;23
10020003001;伯朗醇黑咖啡無糖;40.00.00;27.00.00;10.00;10800.0;07.02;24.00.00;450.00.00;PCS;12.00;0.9324677922034633;21.692;14.602;282;[6, 12, 24, 30, 48];[4, 1, 5, 1, 2];C;39
10020004001;貝納頌經典拿鐵咖啡Can210ml;33.00.00;22.00;13.00;9438.00.00;06.43;24.00.00;393.03.00;PCS;61.00.00;0.7572040465992234;12.273;8.513;810;[6, 12, 18, 24, 30, 48];[34, 14, 4, 12, 1, 1];C;23
10020006001;伯朗曼特寧咖啡二合一Can240ml;40.00.00;27.00.00;10.00;10800.0;07.06;24.00.00;450.00.00;PCS;01.00;0.9969500508324861;06.00;00.00;6;[6];[1];C;6
10020007001;伯朗咖啡原味Can240ml;40.00.00;27.00.00;10.00;10800.0;07.21;24.00.00;450.00.00;PCS;358.00.00;0.3221812969783837;28.071;21.889;10218;[6, 12, 18, 24, 42, 48, 144, 180];[64, 14, 2, 196, 1, 80, 6, 1];B;85
10020008001;UCC Aroma Brew 艾洛瑪黑咖啡Pet 525ml;44.00.00;29.00.00;20.00;25520.0;13.09;24.00.00;1063.03.00;PCS;31.00.00;0.8435059415676406;08.00;9.496;272;[4, 8, 12, 16, 36, 48];[24, 4, 1, 3, 1, 1];C;19
10020010001;UCC Aroma Brew 艾洛瑪拿鐵咖啡Pet 525ml;44.00.00;29.00.00;20.00;25520.0;13.09;24.00.00;1063.03.00;PCS;16.00;0.9104548257529042;06.25;6.017;100;[4, 8, 28];[12, 3, 1];C;13
10020011001;統一咖啡廣場TP300ml;34.00.00;20.00;12.00;8160.00.00;0,359027778;24.00.00;340.00.00;PCS;89.00.00;0.6886085231912802;28.085;9.068;2640;[24, 48];[78, 16];C;40
10020012001;36法郎拿堤烘焙咖啡Can240ml;40.00.00;27.00.00;10.00;10800.0;07.23;24.00.00;450.00.00;PCS;19.00;0.8950850819153015;14.842;11.379;282;[6, 12, 24, 48];[9, 3, 6, 1];C;27
10020015001;伯朗曼特寧咖啡Can240ml;40.00.00;27.00.00;10.00;10800.0;07.21;24.00.00;450.00.00;PCS;55.00.00;0.772080465325578;17.613;11.336;1092;[6, 12, 18, 24, 30, 48];[20, 10, 3, 24, 1, 4];C;32
10020016001;韋恩 Flash Brew閃萃黑咖啡500ml;42.00.00;29.00.00;20.00;24360.0;13.124;24.00.00;1015.00.00;PCS;28.00.00;0.8549657505708238;10.444;7.362;376;[4, 8, 12, 16, 20, 24];[15, 7, 3, 4, 2, 5];C;22
10020017001;曼仕德濃醇拿鐵咖啡Can235ml;40.00.00;27.00.00;10.00;10800.0;07.09;24.00.00;450.00.00;PCS;02.00;0.992283461942301;03.05;3.536;7;[1, 6];[1, 1];C;8
10020018001;伯朗藍山咖啡Can240 ml;40.00.00;27.00.00;10.00;10800.0;07.21;24.00.00;450.00.00;PCS;199.00.00;0.509208179863669;25.072;14.652;5190;[6, 12, 24, 36, 48, 72];[39, 15, 109, 2, 39, 3];C;42
10020019001;貝納頌經典曼特寧咖啡Can210ml;33.00.00;22.00;13.00;9438.00.00;06.42;24.00.00;393.03.00;PCS;25.00.00;0.867078882018633;10.889;7.449;294;[6, 12, 24];[17, 4, 6];C;20
10020020001;貝納頌咖啡重乳拿鐵 375ML;40.00.00;19.00;14.00;10640.0;09.06;24.00.00;443.03.00;PCS;48.00.00;0.7888568523857936;7.737;7.103;441;[3, 6, 9, 15, 18, 21, 24];[31, 9, 4, 4, 2, 2, 5];C;17
10020024001;貝納頌黑咖啡 Can 210ml;33.00.00;22.00;13.00;9438.00.00;06.05;24.00.00;393.03.00;PCS;35.00.00;0.8304761587306878;13.167;12.974;474;[6, 12, 18, 24, 36, 48];[24, 3, 1, 4, 1, 3];C;27
10020025001;貝納頌直火炭焙風味 Can 210ml;33.00.00;22.00;13.00;9438.00.00;06.42;24.00.00;393.03.00;PCS;28.00.00;0.8550590823486275;12.643;10.372;354;[6, 12, 24, 48];[17, 3, 7, 1];C;24
10020027001;貝納頌咖啡TP375ml;39.00.00;20.00;14.00;10920.0;0,442361111;24.00.00;455.00.00;PCS;137.00.00;0.5969533841102649;0,651388889;12.745;2232;[3, 6, 9, 12, 15, 18, 21, 24, 33, 42, 48];[39, 31, 5, 8, 4, 4, 1, 45, 1, 1, 10];C;30
10020028001;UCC BLACK無糖黑咖啡飲料275g;41.00.00;27.00.00;14.00;15498.0;07.24;24.00.00;645.08.00;PCS;03.00;0.9872302128297862;14.04;11.845;72;[1, 2, 21, 24];[1, 1, 1, 2];C;37
10020029001;伯朗精品咖啡_巴西喜拉朵240ml;35.00.00;24.00.00;12.00;10080.0;07.03;24.00.00;420.00.00;PCS;01.00;0.9969533841102648;06.00;00.00;6;[6];[1];C;6
10020030001;韋恩Flash Brew閃萃拿鐵咖啡pet500ml;42.00.00;28.00.00;20.00;23520.0;13.468;24.00.00;980.00.00;PCS;14.00;0.9210146497558374;10.05;11.582;168;[4, 8, 20, 24, 44];[10, 2, 1, 2, 1];C;25
10020032001;伯朗巧克力風味咖啡Can 240ml;40.00.00;28.00.00;10.00;11200.0;07.24;24.00.00;466.07.00;PCS;03.00;0.9872402126631222;12.00;10.392;36;[6, 24];[2, 1];C;23
