order_id,item_id,item_quantity,order_arrival
1282,128,2,489
1283,62,2,490
1283,41,1,490
1283,140,3,490
1283,166,2,490
1284,96,1,491
1284,75,3,491
1284,49,3,491
1284,4,1,491
1284,15,1,491
1284,1,3,491
1285,17,3,492
1286,167,2,493
1286,448,2,493
1287,154,3,494
1288,280,3,495
1289,7,2,496
1289,0,1,496
1290,166,1,497
1290,462,3,497
1290,17,1,497
1290,75,1,497
1290,28,2,497
1290,49,3,497
1290,24,1,497
1291,89,1,498
1291,12,3,498
1292,177,1,499
1292,198,3,499
1292,254,2,499
1293,16,3,500
1293,3,1,500
1293,75,1,500
1294,2,3,501
1295,72,2,502
1296,179,3,503
1296,66,2,503
1296,155,1,503
1296,203,1,503
1296,144,3,503
1297,183,3,504
1298,13,2,505
1298,151,3,505
1298,3,2,505
1299,3,2,506
1300,18,2,507
1300,267,1,507
1300,263,3,507
1300,258,3,507
1301,3,2,508
1301,22,1,508
1301,15,3,508
1301,40,3,508
1301,137,1,508
1301,73,2,508
1301,177,2,508
1301,69,2,508
1301,9,2,508
1302,14,3,509
1303,462,1,510
1304,0,3,511
1304,11,3,511
1304,95,2,511
1305,146,3,512
1305,137,1,512
1305,205,1,512
1305,466,3,512
1305,148,2,512
1305,186,1,512
1305,360,3,512
1306,75,2,513
1306,114,2,513
1306,141,1,513
1306,20,1,513
1306,18,2,513
1307,13,1,514
1307,265,2,514
1308,30,1,515
1308,11,3,515
1309,0,1,516
1309,389,3,516
1310,214,1,517
1310,400,2,517
1310,106,3,517
1310,134,1,517
1311,5,1,518
1312,144,2,519
1312,65,3,519
1312,43,3,519
1312,40,2,519
1312,52,3,519
1313,195,1,520
1313,462,1,520
1313,158,3,520
1313,8,3,520
1313,3,1,520
1313,28,1,520
1313,16,1,520
1314,85,3,521
1314,181,2,521
1314,70,1,521
1314,224,1,521
1315,14,3,522
1316,91,3,523
1316,99,3,523
1316,205,3,523
1316,15,1,523
1317,8,3,524
1318,36,1,525
1318,13,3,525
1319,5,1,526
1319,109,1,526
1319,447,2,526
1320,4,1,527
1320,1,2,527
1320,110,1,527
1320,233,1,527
1320,355,2,527
1320,8,1,527
1320,177,2,527
1321,182,3,528
1322,125,1,529
1322,208,1,529
1322,367,2,529
1323,24,1,530
1323,6,2,530
1323,9,1,530
1324,2,3,531
1325,452,3,532
1325,465,3,532
1326,67,1,533
1326,229,2,533
1326,26,1,533
1326,12,3,533
1327,97,2,534
1327,170,1,534
1327,484,1,534
1327,244,3,534
1327,8,1,534
1327,223,3,534
1327,54,3,534
1327,3,1,534
1327,43,3,534
1327,389,1,534
1327,56,1,534
1327,143,2,534
1327,10,1,534
1328,1,1,535
1329,88,2,536
1329,47,2,536
1329,43,1,536
1329,3,2,536
1330,299,3,537
1330,435,3,537
1330,234,2,537
1330,425,1,537
1331,4,1,538
1332,24,1,539
1333,63,3,540
1333,12,3,540
1333,114,1,540
1333,33,1,540
1333,0,1,540
1334,174,1,541
1335,6,3,542
1335,180,1,542
1335,186,2,542
1335,18,2,542
1336,5,2,543
1336,45,2,543
1337,6,1,544
1338,17,1,545
1338,29,2,545
1338,25,1,545
1338,285,3,545
1338,192,2,545
1338,430,3,545
1338,61,1,545
1338,9,2,545
1338,68,1,545
1339,16,3,546
1339,50,1,546
1339,2,3,546
1340,20,1,547
1341,3,2,548
1342,2,2,549
1342,40,1,549
1342,26,3,549
1342,15,3,549
1343,6,1,550
1343,436,1,550
1343,165,3,550
1343,206,1,550
1343,251,2,550
1343,267,2,550
1343,299,2,550
1343,121,1,550
1343,145,1,550
1344,10,1,551
1345,81,1,552
1345,44,2,552
1345,5,2,552
1346,59,2,553
1346,121,2,553
1346,120,3,553
1346,466,3,553
1347,0,2,554
1347,322,2,554
1348,498,1,555
1349,1,1,556
1349,4,1,556
1349,2,1,556
1349,71,3,556
1350,48,1,557
1350,78,1,557
1350,39,3,557
1350,3,2,557
1350,118,3,557
1350,18,3,557
1350,4,1,557
1350,23,3,557
1351,193,3,558
1351,132,2,558
1351,331,2,558
1352,16,1,559
1352,0,1,559
1352,17,2,559
1352,33,3,559
1352,37,3,559
1352,63,2,559
1352,356,1,559
1352,59,1,559
1352,135,1,559
1353,97,3,560
1353,223,3,560
1353,138,1,560
1354,5,2,561
1355,22,1,562
1356,51,2,563
1356,93,2,563
1357,21,3,564
1357,26,1,564
1357,85,1,564
1357,144,3,564
1358,88,1,565
1358,19,2,565
1358,49,1,565
1358,280,3,565
1359,43,3,566
1360,0,2,567
1360,265,2,567
1361,17,1,568
1361,229,1,568
1361,446,3,568
1361,179,1,568
1361,36,2,568
1361,140,3,568
1361,150,1,568
1361,455,3,568
1361,170,2,568
1362,310,1,569
1362,5,2,569
1362,7,2,569
1362,149,3,569
1363,45,1,570
1363,318,3,570
1363,391,2,570
1363,348,3,570
1363,170,1,570
1363,66,3,570
1364,43,2,571
1365,19,2,572
1366,160,1,573
1366,5,1,573
1366,180,3,573
1367,92,2,574
1367,44,1,574
1368,3,2,575
1368,245,3,575
1368,423,3,575
1369,460,2,576
1369,77,1,576
1369,6,2,576
1370,21,2,577
1370,0,2,577
1371,9,1,578
1372,228,1,579
1372,72,1,579
1373,22,3,580
1373,183,2,580
1373,173,1,580
1373,216,1,580
1374,157,1,581
1374,445,3,581
1374,379,3,581
1374,5,3,581
1374,145,2,581
1374,87,2,581
1374,263,2,581
1374,2,3,581
1374,20,2,581
1374,162,2,581
1374,261,2,581
1374,241,2,581
1374,113,2,581
1374,72,3,581
1375,275,2,582
1375,436,1,582
1375,145,3,582
1375,77,3,582
1375,185,2,582
1376,137,2,583
1376,166,2,583
1376,231,1,583
1376,45,2,583
1377,200,2,584
1378,176,2,585
1379,143,3,586
1379,55,2,586
1379,314,2,586
1379,129,1,586
1380,115,2,587
1380,162,3,587
1380,76,2,587
1381,388,3,588
1382,466,3,589
1382,473,2,589
1382,452,3,589
1382,268,1,589
1383,146,3,590
1383,165,1,590
1383,359,2,590
1384,33,2,591
1384,5,2,591
1384,10,3,591
1385,1,1,592
1385,2,2,592
1386,109,1,593
1387,63,3,594
1388,19,2,595
1389,238,3,596
1389,67,2,596
1389,59,2,596
1390,496,1,597
1390,45,3,597
1391,49,2,598
1391,28,3,598
1391,47,2,598
1391,17,2,598
1391,176,2,598
1391,105,2,598
1392,43,1,599
1392,341,3,599
1392,35,3,599
1392,438,3,599
1393,187,1,600
1393,40,3,600
1394,20,3,601
1395,28,2,602
1395,185,2,602
1396,2,1,603
1396,143,2,603
1396,228,3,603
1396,103,2,603
1397,28,3,604
1397,43,1,604
1397,196,1,604
1397,55,1,604
1397,278,3,604
1398,1,2,605
1399,234,3,606
1399,450,3,606
1399,143,1,606
1399,35,2,606
1399,8,3,606
1399,45,3,606
1400,13,1,607
1401,12,2,608
1402,75,2,609
1402,367,3,609
1403,26,2,610
1403,8,2,610
1403,25,2,610
1403,430,1,610
1404,186,1,611
1404,176,2,611
1405,97,2,612
1405,136,2,612
1405,34,2,612
1405,5,1,612
1405,369,1,612
1405,203,2,612
1405,114,3,612
1406,170,2,613
1407,1,2,614
1408,9,1,615
1408,2,1,615
1408,140,2,615
1408,75,3,615
1408,83,3,615
1409,20,1,616
1410,21,3,617
1411,31,1,618
1412,2,1,619
1412,12,2,619
1412,254,2,619
1412,399,1,619
1412,265,2,619
1412,75,1,619
1413,57,3,620
1413,42,2,620
1414,24,3,621
1415,21,3,622
1415,72,3,622
1415,27,2,622
1415,2,3,622
1415,125,2,622
1415,17,1,622
1416,24,1,623
1417,75,2,624
1417,83,1,624
1417,1,2,624
1417,68,1,624
1417,13,1,624
1417,54,2,624
1417,256,3,624
1417,142,3,624
1417,62,1,624
1418,102,1,625
1418,1,2,625
1418,10,1,625
1419,34,3,626
1419,165,3,626
1419,359,2,626
1419,296,3,626
1420,185,2,627
1420,222,2,627
1420,340,3,627
1420,452,3,627
1420,160,1,627
1420,178,2,627
1421,167,2,628
1421,452,3,628
1421,80,1,628
1421,207,3,628
1421,312,2,628
1422,8,2,629
1422,437,2,629
1422,83,3,629
1423,34,1,630
1423,14,1,630
1423,12,1,630
1423,186,3,630
1423,121,1,630
1424,20,1,631
1424,16,2,631
1424,2,2,631
1424,44,2,631
1424,45,2,631
1424,177,2,631
1425,312,1,632
1426,466,2,633
1427,14,1,634
1428,162,3,635
1429,94,2,636
1429,209,2,636
1430,100,3,637
1430,249,1,637
1430,314,3,637
1430,155,2,637
1430,267,1,637
1430,11,2,637
1430,149,2,637
1430,465,3,637
1430,23,3,637
1430,223,1,637
1431,24,3,638
1432,12,1,639
1432,21,2,639
1432,0,1,639
1432,9,2,639
1433,156,1,640
1433,62,1,640
1433,33,1,640
1434,9,1,641
1434,1,1,641
1435,81,1,642
1435,423,3,642
1435,318,1,642
1435,196,3,642
1436,33,2,643
1437,33,1,644
1437,17,3,644
1438,149,1,645
1438,204,1,645
1438,148,1,645
1438,2,1,645
1438,108,3,645
1438,174,3,645
1439,39,2,646
1439,105,2,646
1439,83,1,646
1440,102,1,647
1440,1,3,647
1441,101,3,648
1442,90,3,649
1442,138,2,649
1442,462,2,649
1443,13,3,650
1443,24,3,650
1443,38,2,650
1443,16,3,650
1444,12,2,651
1444,152,3,651
1444,130,3,651
1445,38,3,652
1446,23,1,653
1446,403,1,653
1446,101,1,653
1446,144,1,653
1447,26,2,654
1447,13,1,654
1448,497,1,655
1449,0,1,656
1449,348,1,656
1450,115,2,657
1450,399,3,657
1451,437,2,658
1451,8,3,658
1452,314,3,659
1452,65,3,659
1452,31,3,659
1452,156,2,659
1452,118,3,659
1452,170,1,659
1453,6,2,660
1453,10,1,660
1454,109,2,661
1454,95,3,661
1454,48,2,661
1454,100,2,661
1454,248,3,661
1455,39,3,662
1455,312,2,662
1455,93,2,662
1456,45,3,663
1457,33,2,664
1457,13,1,664
1457,258,2,664
1458,11,3,665
1458,68,2,665
1458,136,1,665
1458,340,2,665
1458,52,3,665
1458,379,1,665
1458,169,2,665
1459,23,2,666
1460,42,3,667
1460,3,1,667
1460,2,3,667
1461,9,1,668
1461,248,3,668
1461,40,1,668
1462,18,1,669
1462,39,2,669
1462,438,1,669
1462,425,3,669
1462,279,1,669
1462,16,3,669
1463,29,2,670
1464,105,1,671
1465,23,2,672
1466,7,1,673
1466,47,1,673
1467,7,1,674
1467,72,2,674
1467,12,1,674
1467,3,2,674
1467,11,2,674
1467,1,1,674
1467,13,2,674
1467,52,1,674
1467,191,1,674
1468,2,1,675
1468,13,2,675
1469,490,2,676
1469,478,1,676
1469,143,1,676
1469,5,2,676
1469,26,2,676
1469,20,1,676
1469,0,1,676
1469,6,2,676
1469,47,3,676
1469,25,1,676
1469,13,2,676
1469,151,1,676
1469,57,1,676
1469,320,2,676
1470,8,1,677
1471,53,3,678
1472,14,1,679
1472,39,3,679
1472,5,3,679
1473,21,1,680
1474,165,1,681
1474,450,2,681
1474,238,3,681
1474,248,2,681
1474,142,1,681
1474,403,2,681
1474,162,3,681
1475,20,1,682
1475,216,2,682
1476,35,2,683
1476,174,2,683
1476,9,1,683
1476,316,2,683
1476,178,1,683
1477,26,1,684
1478,96,3,685
1478,100,2,685
1478,58,3,685
1478,353,3,685
1478,365,3,685
1478,91,3,685
1478,448,1,685
1478,132,2,685
1478,290,2,685
1479,161,2,686
1480,275,1,687
1480,23,2,687
1480,34,2,687
1480,115,3,687
1481,30,1,688
1482,56,1,689
1482,26,2,689
1482,40,2,689
1483,20,1,690
1483,84,1,690
1483,391,2,690
1483,204,1,690
1484,4,1,691
1485,187,1,692
1485,24,2,692
1485,13,1,692
1485,28,2,692
1486,269,2,693
1486,109,1,693
1486,176,1,693
1486,132,3,693
1487,112,1,694
1488,45,3,695
1488,22,3,695
1488,187,2,695
1488,248,2,695
1488,154,3,695
1488,261,3,695
1488,100,1,695
1489,365,2,696
1489,341,3,696
1490,490,1,697
1490,50,2,697
1491,167,2,698
1491,371,3,698
1492,33,2,699
1492,56,1,699
1492,150,1,699
1493,111,2,700
1493,269,2,700
1493,146,2,700
1493,169,2,700
1493,3,1,700
1493,27,1,700
1494,34,1,701
1494,44,1,701
1494,16,2,701
1494,79,2,701
1495,0,2,702
1495,250,3,702
1495,12,2,702
1496,45,2,703
1497,29,1,704
1497,105,2,704
1497,40,2,704
1497,0,3,704
1497,32,3,704
1497,72,1,704
1498,18,3,705
1498,181,3,705
1498,180,2,705
1498,141,1,705
1498,486,1,705
1498,244,2,705
1498,400,3,705
1498,278,3,705
1498,31,2,705
1498,166,2,705
1498,105,3,705
1498,403,3,705
1498,325,1,705
1498,22,3,705
1498,5,2,705
1498,3,3,705
1499,8,1,706
1499,4,3,706
1499,14,3,706
1499,172,1,706
1499,7,1,706
1499,102,3,706
1499,234,1,706
1500,10,1,707
1500,143,2,707
1501,5,1,708
1501,59,1,708
1502,2,1,709
1502,448,1,709
1502,264,3,709
1502,35,2,709
1503,11,2,710
1504,9,3,711
1504,62,3,711
1504,33,3,711
1505,124,2,712
1506,8,3,713
1507,213,2,714
1507,157,2,714
1508,183,2,715
1508,69,3,715
1508,129,1,715
1508,216,1,715
1508,87,3,715
1509,23,1,716
1509,7,3,716
1509,17,1,716
1509,51,3,716
1509,316,1,716
1510,371,2,717
1510,56,3,717
1511,17,1,718
1511,178,3,718
1511,193,2,718
1511,160,3,718
1511,79,2,718
1511,269,2,718
1511,325,1,718
1512,11,3,719
1512,1,3,719
1512,33,1,719
1512,223,3,719
1512,42,2,719
1512,137,1,719
1513,256,2,720
1514,275,3,721
1515,69,1,722
1515,4,1,722
1515,2,1,722
1515,5,2,722
1515,77,2,722
1515,265,1,722
1515,130,2,722
1515,118,3,722
1515,184,3,722
1515,122,1,722
1515,148,2,722
1515,94,1,722
1515,264,2,722
1515,497,3,722
1515,90,3,722
1515,0,1,722
1516,0,1,723
1516,77,3,723
1516,401,2,723
1516,332,2,723
1516,368,3,723
1517,77,3,724
1517,3,2,724
1517,11,1,724
1518,189,1,725
1518,403,1,725
1518,23,1,725
1518,367,3,725
1519,2,2,726
1519,0,1,726
1519,3,1,726
1519,47,3,726
1519,185,2,726
1519,24,1,726
1520,356,1,727
1520,282,2,727
1520,399,3,727
1520,190,2,727
1521,91,1,728
1522,248,1,729
1523,20,3,730
1523,55,2,730
1523,227,2,730
1523,66,3,730
1523,152,2,730
1523,231,2,730
1523,475,1,730
1523,265,3,730
1523,27,2,730
1524,5,2,731
1525,63,2,732
1526,118,3,733
1527,0,1,734
1527,47,2,734
1527,23,1,734
1527,14,2,734
1527,41,1,734
1527,226,3,734
1527,407,3,734
1528,10,1,735
1528,170,2,735
1528,174,1,735
1529,9,2,736
1529,160,2,736
1530,166,1,737
1530,231,3,737
1530,1,2,737
1530,18,2,737
1530,46,3,737
1531,224,2,738
1531,56,2,738
1532,132,1,739
1533,153,1,740
1534,0,1,741
1534,1,1,741
1534,45,2,741
1535,12,1,742
1535,48,2,742
1535,28,1,742
1536,13,1,743
1537,265,1,744
1537,345,1,744
1538,53,2,745
1538,274,1,745
1538,89,1,745
1539,1,1,746
1540,277,1,747
1540,23,3,747
1540,41,1,747
1540,33,1,747
1540,55,3,747
1540,120,2,747
1541,93,3,748
1541,89,3,748
1541,43,1,748
1542,1,2,749
1542,173,2,749
1542,161,2,749
1543,8,1,750
1543,9,3,750
1543,7,2,750
1543,123,1,750
1543,493,2,750
1543,45,2,750
1543,323,2,750
1543,51,3,750
1543,169,1,750
1543,3,2,750
1544,37,3,751
1544,97,3,751
1544,223,2,751
1544,33,3,751
1544,240,3,751
1544,99,1,751
1544,286,3,751
1544,39,3,751
1544,26,1,751
1544,64,1,751
1545,40,1,752
1545,44,1,752
1546,0,3,753
1546,40,2,753
1546,87,2,753
1546,107,3,753
1546,6,2,753
1547,141,1,754
1548,44,1,755
1548,263,2,755
1548,11,1,755
1549,33,3,756
1550,13,1,757
1550,3,3,757
1550,33,3,757
1550,176,2,757
1551,118,3,758
1551,226,3,758
1551,32,2,758
1552,21,1,759
1552,102,2,759
1552,77,2,759
1552,89,3,759
1552,5,3,759
1553,1,1,760
1553,3,2,760
1554,25,3,761
1554,20,3,761
1555,119,3,762
1556,2,2,763
1557,98,3,764
1558,135,3,765
1559,0,3,766
1559,102,1,766
1559,482,1,766
1559,67,3,766
1560,93,3,767
1561,1,1,768
1561,50,3,768
1561,158,3,768
1561,100,1,768
1562,194,1,769
1562,26,3,769
1563,41,2,770
1564,162,1,771
1564,294,2,771
1564,484,3,771
1564,240,1,771
1565,86,2,772
1565,348,1,772
1565,69,3,772
1565,125,3,772
1565,224,2,772
1565,72,1,772
1565,11,1,772
1566,29,2,773
1566,97,3,773
1567,89,2,774
1567,227,1,774
1567,96,2,774
1567,276,2,774
1567,72,2,774
1567,4,2,774
1567,430,2,774
1567,353,2,774
1567,101,1,774
1567,184,1,774
1567,104,2,774
1567,49,3,774
1567,22,3,774
1568,4,2,775
1568,87,1,775
1568,315,2,775
1568,50,2,775
1568,22,1,775
1568,19,2,775
1568,26,1,775
1569,2,1,776
1569,25,1,776
1569,129,3,776
1570,0,1,777
1571,1,2,778
1571,18,3,778
1572,11,2,779
1572,24,2,779
1572,43,3,779
1572,254,3,779
1572,316,2,779
1572,50,3,779
1572,9,1,779
1573,7,1,780
1573,145,2,780
1573,436,2,780
1574,59,1,781
1575,23,2,782
1575,276,3,782
1575,103,1,782
1575,11,3,782
1575,24,1,782
1576,6,3,783
1576,4,1,783
1576,8,3,783
1577,1,3,784
1577,128,1,784
1577,237,2,784
1577,497,3,784
1577,88,1,784
1577,36,2,784
1577,49,3,784
1577,247,3,784
1577,294,3,784
1578,96,1,785
1578,47,2,785
1579,154,3,786
1579,469,2,786
1579,160,3,786
1580,18,2,787
1581,33,2,788
1582,164,1,789
1582,53,1,789
1583,53,2,790
1583,11,1,790
1583,27,2,790
1583,84,3,790
1583,108,1,790
1583,25,3,790
1583,38,2,790
1584,23,3,791
1585,70,3,792
1586,21,1,793
1586,322,2,793
1587,275,2,794
1588,1,3,795
1588,9,1,795
1588,109,1,795
1588,20,2,795
1589,2,3,796
1590,35,2,797
1591,4,2,798
1591,12,1,798
1591,43,2,798
1591,33,2,798
1591,55,2,798
1591,400,2,798
1592,322,3,799
1593,43,3,800
1593,359,2,800
1594,16,1,801
1594,114,2,801
1595,111,1,802
1596,0,2,803
1596,39,3,803
1597,33,1,804
1598,16,3,805
1599,496,2,806
1599,437,1,806
1600,213,2,807
1600,87,1,807
1600,233,1,807
1600,36,3,807
1600,139,1,807
1600,121,2,807
1600,4,2,807
1600,18,3,807
1600,420,3,807
1600,72,2,807
1601,11,3,808
1601,1,1,808
1602,122,2,809
1602,45,1,809
1602,85,2,809
1602,96,1,809
1602,105,3,809
1603,341,1,810
1603,122,1,810
1603,0,3,810
1604,49,2,811
1604,167,2,811
1604,40,2,811
1605,30,3,812
1605,39,3,812
1605,14,3,812
1605,33,3,812
1606,19,1,813
1606,157,1,813
1606,244,3,813
1607,0,3,814
1608,7,1,815
1609,16,3,816
1609,42,1,816
1610,6,2,817
1611,6,2,818
1611,158,3,818
1611,68,1,818
1612,3,3,819
1613,37,3,820
1613,91,1,820
1613,1,2,820
1613,18,1,820
1613,51,2,820
1613,368,1,820
1613,90,1,820
1613,270,2,820
1613,258,3,820
1614,13,2,821
1614,116,1,821
1615,49,2,822
1615,13,1,822
1615,106,2,822
1616,7,3,823
1616,96,2,823
1617,203,3,824
1617,396,1,824
1618,28,2,825
1618,498,2,825
1618,63,2,825
1618,31,1,825
1619,40,3,826
1619,12,3,826
1619,38,3,826
1619,291,2,826
1620,9,3,827
1621,55,3,828
1621,344,2,828
1621,28,1,828
1621,106,3,828
1622,28,1,829
1622,333,3,829
1623,137,1,830
1623,160,2,830
1623,423,1,830
1623,116,3,830
1623,94,1,830
1624,39,2,831
1624,30,3,831
1624,14,3,831
1624,42,2,831
1624,147,2,831
1624,84,3,831
1625,82,2,832
1626,118,1,833
1626,198,2,833
1627,2,1,834
1627,66,2,834
1627,475,3,834
1627,154,3,834
1627,284,2,834
1627,221,2,834
1628,131,3,835
1629,449,2,836
1630,202,1,837
1631,25,3,838
1632,7,3,839
1633,13,2,840
1633,18,1,840
1634,21,2,841
1634,1,2,841
1635,2,3,842
1635,22,2,842
1635,233,2,842
1636,11,2,843
1636,180,1,843
1637,12,3,844
1637,19,1,844
1637,11,3,844
1637,24,1,844
1637,28,1,844
1637,98,2,844
1637,18,1,844
1638,109,3,845
1638,44,2,845
1638,81,2,845
1638,15,2,845
1638,9,2,845
1638,41,1,845
1639,148,2,846
1639,18,3,846
1639,2,3,846
1639,37,2,846
1640,30,3,847
1640,16,3,847
1640,65,3,847
1640,44,1,847
1641,43,3,848
1642,34,2,849
1642,335,2,849
1642,359,3,849
1643,83,2,850
1643,130,1,850
1643,112,3,850
1644,0,2,851
1645,1,2,852
1645,46,3,852
1645,104,3,852
1645,32,3,852
1645,264,1,852
1645,35,1,852
1646,21,2,853
1647,497,2,854
1648,184,3,855
1649,12,1,856
1649,30,3,856
1649,81,1,856
1649,5,2,856
1649,170,1,856
1649,87,1,856
1649,140,3,856
1649,157,1,856
1649,173,2,856
1649,15,3,856
1649,10,2,856
1649,13,1,856
1650,42,2,857
1651,23,1,858
1652,458,2,859
1652,38,2,859
1652,45,1,859
1653,115,2,860
1653,24,2,860
1654,2,1,861
1654,283,2,861
1655,31,3,862
1655,401,2,862
1655,109,2,862
1655,56,2,862
1655,288,1,862
1656,103,3,863
1656,145,3,863
1656,304,3,863
1657,18,3,864
1657,0,3,864
1657,77,1,864
1658,17,2,865
1659,187,3,866
1659,23,3,866
1659,90,2,866
1660,310,3,867
1661,148,3,868
1661,3,2,868
1661,43,2,868
1662,49,1,869
1662,92,2,869
1663,11,1,870
1663,318,2,870
1664,9,3,871
1665,39,2,872
1666,2,3,873
1666,1,3,873
1667,78,1,874
1667,141,1,874
1667,88,3,874
1667,370,3,874
1667,108,2,874
1667,345,2,874
1668,92,3,875
1669,39,2,876
1670,0,1,877
1671,62,1,878
1671,54,1,878
1672,336,3,879
1672,38,1,879
1672,32,1,879
1672,104,1,879
1672,238,2,879
1672,125,1,879
1672,236,1,879
1672,23,2,879
1672,26,3,879
1672,157,2,879
1672,186,2,879
1672,285,2,879
1672,3,2,879
1672,9,2,879
1673,97,2,880
1674,0,1,881
1674,47,3,881
1674,249,1,881
1674,191,1,881
1674,154,3,881
1674,211,1,881
1675,35,3,882
1675,29,3,882
1675,172,1,882
1675,90,2,882
1675,33,3,882
1675,9,1,882
1675,7,1,882
1675,49,3,882
1675,11,1,882
1675,0,3,882
1676,401,2,883
1677,30,2,884
1677,43,2,884
1677,32,3,884
1677,2,1,884
1677,19,2,884
1677,10,1,884
1677,7,2,884
1678,6,2,885
1678,0,2,885
1679,168,1,886
1680,30,2,887
1680,40,2,887
1680,111,1,887
1680,156,1,887
1680,16,3,887
1680,4,1,887
1680,35,1,887
1681,37,1,888
1682,43,3,889
1682,11,3,889
1682,3,1,889
1683,14,2,890
1684,139,2,891
1684,370,1,891
1684,195,3,891
1684,103,2,891
1684,52,1,891
1685,238,2,892
1686,1,3,893
1686,24,3,893
1687,41,3,894
1687,407,2,894
1687,391,3,894
1687,351,3,894
1687,370,3,894
1687,115,1,894
1687,263,2,894
1688,19,3,895
1688,462,3,895
1688,118,1,895
1688,47,2,895
1688,6,2,895
1688,164,2,895
1688,173,3,895
1688,111,2,895
1688,144,3,895
1689,61,3,896
1689,484,1,896
1689,62,3,896
1689,33,2,896
1690,120,2,897
1690,55,2,897
1690,0,1,897
1691,9,3,898
1692,33,3,899
1693,84,1,900
1693,42,1,900
1694,288,2,901
1695,22,3,902
1695,3,2,902
1696,1,1,903
1696,10,2,903
1696,12,2,903
1696,57,3,903
1696,417,1,903
1696,115,3,903
1697,8,2,904
1698,105,2,905
1698,195,3,905
1698,318,1,905
1698,84,2,905
1698,40,3,905
1699,18,3,906
1699,3,3,906
1699,113,1,906
1700,279,2,907
1701,92,2,908
1701,164,2,908
1701,399,1,908
1701,448,2,908
1702,177,1,909
1702,193,1,909
1703,263,2,910
1704,33,3,911
1704,176,2,911
1704,291,3,911
1704,104,1,911
1704,19,1,911
1704,490,3,911
1704,11,3,911
1704,80,1,911
1704,183,1,911
1705,12,1,912
1705,96,3,912
1705,226,2,912
1705,27,1,912
1705,11,1,912
1706,315,1,913
1706,137,2,913
1707,38,2,914
1707,37,1,914
1707,31,2,914
1707,28,2,914
1707,21,3,914
1707,125,2,914
1707,3,2,914
1707,98,1,914
1707,19,1,914
1707,44,3,914
1707,10,1,914
1708,15,1,915
1708,169,2,915
1708,75,2,915
1708,13,1,915
1708,137,1,915
1709,24,3,916
1710,41,1,917
1710,182,1,917
1711,87,1,918
1711,462,2,918
1711,345,2,918
1711,422,3,918
1711,224,1,918
1711,135,1,918
1711,99,2,918
1711,208,3,918
1712,348,3,919
1713,174,1,920
1714,129,3,921
1714,455,2,921
1714,99,2,921
1714,340,2,921
1714,134,1,921
1715,135,1,922
1715,24,2,922
1715,373,2,922
1716,87,2,923
1717,102,1,924
1718,4,3,925
1719,173,3,926
1720,6,2,927
1720,59,3,927
1720,11,3,927
1720,95,1,927
1720,5,3,927
1721,11,3,928
1722,56,3,929
1722,498,1,929
1723,24,3,930
1724,278,2,931
1724,399,3,931
1724,54,1,931
1724,67,3,931
1724,245,1,931
1724,86,2,931
1724,175,3,931
1725,404,1,932
1726,14,1,933
1727,43,2,934
1728,224,1,935
1728,138,2,935
1728,29,2,935
1729,63,2,936
1729,9,1,936
1729,49,1,936
1729,66,3,936
1729,64,2,936
1730,7,1,937
1731,35,2,938
1731,17,3,938
1731,38,1,938
1732,19,1,939
1732,13,3,939
1732,401,2,939
1732,345,2,939
1732,84,3,939
1732,269,2,939
1732,192,3,939
1733,71,2,940
1734,399,2,941
1735,67,2,942
1735,185,1,942
1735,136,1,942
1736,97,3,943
1736,46,3,943
1736,21,1,943
1737,9,1,944
1737,118,3,944
1738,22,2,945
1739,315,3,946
1740,4,3,947
1740,11,3,947
1741,94,3,948
1742,229,1,949
1743,0,3,950
1744,22,2,951
1744,5,2,951
1744,445,3,951
1744,204,2,951
1744,335,2,951
1744,291,2,951
1745,114,1,952
1745,436,2,952
1745,147,2,952
1745,77,3,952
1746,162,2,953
1746,109,2,953
1747,82,1,954
1747,396,1,954
1747,143,2,954
1748,47,1,955
1748,2,3,955
1749,48,2,956
1749,60,3,956
1749,3,3,956
1749,72,1,956
1749,62,3,956
1749,185,2,956
1749,2,2,956
1750,34,2,957
1751,70,3,958
1751,15,1,958
1751,43,3,958
1751,25,2,958
1751,111,2,958
1751,151,3,958
1752,2,1,959
1752,22,1,959
1752,42,3,959
1752,9,1,959
1752,37,2,959
1753,112,3,960
1754,52,1,961
1755,159,2,962
1755,47,3,962
1755,64,1,962
1755,38,3,962
1755,87,2,962
1756,236,1,963
1757,25,2,964
1757,21,3,964
1757,11,3,964
1758,6,1,965
1758,145,1,965
1758,77,1,965
1758,0,1,965
1758,47,3,965
1759,247,3,966
1760,185,3,967
1760,165,2,967
1760,359,2,967
1761,268,2,968
1761,25,1,968
1761,89,3,968
1762,213,3,969
1762,104,1,969
1763,32,2,970
1763,0,1,970
1763,3,3,970
1764,48,3,971
1764,7,2,971
1764,75,3,971
1764,345,3,971
1764,283,3,971
1764,69,2,971
1764,8,1,971
1765,4,3,972
1765,2,3,972
1765,140,2,972
1765,143,3,972
1765,68,3,972
1766,151,1,973
1766,118,3,973
1766,482,3,973
1767,10,2,974
1768,4,3,975
1768,5,2,975
1768,140,3,975
1768,9,3,975
1768,2,2,975
1768,223,3,975
1768,278,3,975
1768,400,1,975
1768,243,3,975
1768,104,1,975
1768,389,2,975
1768,77,1,975
1768,30,3,975
1768,240,1,975
1768,267,2,975
